Question,Difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
Name the ID and age of patient with two or more laboratory examinations which show their hematoclit level exceeded the normal range.,challenging,"SELECT DISTINCT T1.ID, STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.ID IN ( SELECT ID FROM Laboratory WHERE HCT >= 52 GROUP BY ID HAVING COUNT(ID) >= 2 )","SELECT p.id, age FROM patient p JOIN laboratory l ON p.id = l.id WHERE age > 2 AND l.hct >= 52 GROUP BY p.id HAVING COUNT(l.id) > 2","SELECT T1.ID, T1.Age FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Age > 2 AND T2.HCT >= 52",0,0
"For patients with abnormal platelet level, state the number of patients with lower than normal range. How is it compare to the number of patients with higher than normal range?",challenging,SELECT SUM(CASE WHEN T2.PLT <= 100 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.PLT >= 400 THEN 1 ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID,NULL,SELECT COUNT(T1.id) FROM laboratory AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE T1.plt < 100 AND T1.plt > 400,0,0
"For laboratory examinations take in 1984, list all patients below 50 years old with normal platelet level.",challenging,"SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.PLT BETWEEN 100 AND 400 AND STRFTIME('%Y', T2.Date) - STRFTIME('%Y', T1.Birthday) < 50 AND STRFTIME('%Y', T2.Date) = '1984'","SELECT * FROM patient WHERE SUBTRACT(year(current_timestamp), year(Birthday)) < 50 AND id IN (   SELECT id   FROM laboratory   WHERE PLT BETWEEN 100 AND 400   AND YEAR(Date) = '1984' ) ","SELECT T1.id, T1.sex, T1.birthday, T1.description, T1.first_date, T1.admission, T1.diagnosis FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE YEAR(T2.date) = '1984' AND SUBTRACT(year(current_timestamp), year(T1.Birthday)) < 50 AND T2.PLT BETWEEN 100 AND 400",0,0
"For all patients who are older than 55 years old, what is the percentage of female who has abnormal prothrombin time (PT)?",challenging,"SELECT CAST(SUM(CASE WHEN T2.PT >= 14 AND T1.SEX = 'F' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) > 55","SELECT percentage FROM (   SELECT SUM(PT >= 14 AND SEX = 'F') AS female_count,          SUM(PT >= 14) AS total_count,          (SUM(PT >= 14 AND SEX = 'F') / SUM(PT >= 14)) * 100 AS percentage   FROM patient   WHERE SUBTRACT(year(current_timestamp), year(Birthday)) > 55 ) WHERE total_count > 0","SELECT (SUM(T1.PT >= 14 AND T2.SEX = 'F') / SUM(T1.PT >= 14)) * 100 FROM laboratory AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE SUBTRACT(year(current_timestamp), year(T2.Birthday)) > 55",0,0
"Among the male patients who have a normal level of white blood cells, how many of them have an abnormal fibrinogen level?",challenging,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.FG <= 150 OR T2.FG >= 450 AND T2.WBC > 3.5 AND T2.WBC < 9.0 AND T1.SEX = 'M',SELECT COUNT(*) FROM patient WHERE Sex = 'M' AND WBC > 3.5 AND WBC < 9.0 AND (FG <= 150 OR FG >= 450),SELECT COUNT(*) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.Sex = 'M' AND T2.WBC > 3.5 AND T2.WBC < 9.0 AND (T2.FG <= 150 OR T2.FG >= 450),0,0
"Among the patients whose creatinine level is abnormal, how many of them aren't 70 yet?",challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.CRE >= 1.5 AND STRFTIME('%Y', Date('now')) - STRFTIME('%Y', T1.Birthday) < 70","SELECT COUNT(*) FROM patient WHERE id IN (   SELECT patient_id   FROM examination   WHERE creatinine >= 1.5 ) AND SUBTRACT((YEAR(CURDATE()), YEAR(Birthday))) < 70","SELECT COUNT(*) FROM patient WHERE SUBTRACT((YEAR(CURDATE()), YEAR(Birthday))) < 70 AND id IN (SELECT id FROM laboratory WHERE CRE >= 1.5)",0,0
"Among the patients who has a normal anti-scl70, how many of them are female and does not have any symptom?",challenging,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE (T2.SC170 = 'negative' OR T2.SC170 = '0') AND T1.SEX = 'F' AND T3.Symptoms IS NULL,"SELECT COUNT(DISTINCT patient.id) FROM patient JOIN examination ON patient.id = examination.id WHERE examination.sc170 IN ('negative', '0') AND patient.sex = 'F' AND examination.symptoms IS NULL","SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T3.sc170 IN('negative', '0') AND T1.Sex = 'F' AND T2.symptoms IS NULL",0,1
What is the anti Cardiolipin antibody concentration of the female patient with the highest uric acid level in the normal range?,challenging,"SELECT T3.`aCL IgG`, T3.`aCL IgM`, T3.`aCL IgA` FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE T1.SEX = 'F' AND T2.UA > 6.5 ORDER BY T2.UA DESC LIMIT 1","SELECT aCL IgG, aCL IgM, aCL IgA FROM examination WHERE Sex = F AND UA > 6.50 ORDER BY UA DESC LIMIT 1","SELECT T1.aCL_IgG, T1.aCL_IgM, T1.aCL_IgA FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T2.Sex = 'F' AND T3.UA > 6.50 AND T3.UA = (SELECT MAX(UA) FROM laboratory)",0,0
"Among the patients whose total bilirubin is over the normal range, how many of them have a peripheral pattern observed in the sheet of ANA examination?",challenging,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.`T-BIL` >= 2 AND T3.`ANA Pattern` LIKE '%P%',SELECT COUNT(*) FROM examination WHERE `T-BIL` >= 2.0 AND `ANA Pattern` LIKE '%P%',SELECT COUNT(T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T3.`T-BIL` >= 2.0 AND T2.`ANA Pattern` LIKE '%P%',0,1
"For the patients with a normal range of creatinine phosphokinase, how many of them have a positive measure of degree of coagulation?",challenging,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.CPK < 250 AND (T3.KCT = '+' OR T3.RVVT = '+' OR T3.LAC = '+'),SELECT COUNT(*) FROM examination WHERE id IN (   SELECT id   FROM laboratory   WHERE cpk < 250 ) AND (kct = '+' OR rvvt = '+' OR lac = '+'),SELECT COUNT(T1.id) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id INNER JOIN examination AS T3 ON T1.id = T3.id WHERE T2.cpk < 250 AND (T3.kct = '+' OR T3.rvvt = '+' OR T3.lac = '+'),0,1
Please list the patient's ID if he or she has an abnormal level of red blood cell and is followed at the outpatient clinic.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE (T2.RBC <= 3.5 OR T2.RBC >= 6) AND T1.Admission = '-',SELECT patient.id FROM patient WHERE patient.admission = '-' AND (patient.rbc < 3.5 OR patient.rbc > 6.0),SELECT T1.id FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE (T2.rbc < 3.5 OR T2.rbc > 6.0) AND T1.admission = '-',0,0
Calculate the total average cost that Elijah Allen spent in the events on September and October.,challenging,"SELECT AVG(T2.cost) FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T1.last_name = 'Allen' AND T1.first_name = 'Elijah' AND (SUBSTR(T2.expense_date, 6, 2) = '09' OR SUBSTR(T2.expense_date, 6, 2) = '10')","SELECT AVG(cost) FROM expense WHERE link_to_member IN (   SELECT member_id   FROM member   WHERE first_name = 'Elijah' AND last_name = 'Allen' ) AND month(expense_date) IN (9, 10)",SELECT AVG(T2.cost) FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T1.first_name || ' ' || T1.last_name = 'Elijah Allen' AND (month(T2.expense_date) = 9 OR month(T2.expense_date) = 10),0,0
"How many times was the budget in Advertisement for ""Yearly Kickoff"" meeting more than ""October Meeting""?",challenging,SELECT CAST(SUM(CASE WHEN T2.event_name = 'Yearly Kickoff' THEN T1.amount ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.event_name = 'October Meeting' THEN T1.amount ELSE 0 END) FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T1.category = 'Advertisement' AND T2.type = 'Meeting',SELECT COUNT(*) FROM (   SELECT budget_id   FROM budget   WHERE category = 'Advertisement'     AND event_name = 'Yearly Kickoff'     AND amount > (       SELECT amount       FROM budget       WHERE category = 'Advertisement'         AND event_name = 'October Meeting'     ) ) AS subquery,SELECT COUNT(*) FROM (SELECT * FROM budget WHERE category = 'Advertisement' AND event_name = 'Yearly Kickoff') AS T1 INNER JOIN (SELECT * FROM budget WHERE category = 'Advertisement' AND event_name = 'October Meeting') AS T2 ON T1.amount > T2.amount,0,0
What is the name of the social event that was attended by the vice president of the Student_Club located at 900 E. Washington St.?,challenging,SELECT T2.event_name FROM attendance AS T1 INNER JOIN event AS T2 ON T2.event_id = T1.link_to_event INNER JOIN member AS T3 ON T1.link_to_member = T3.member_id WHERE T3.position = 'Vice President' AND T2.location = '900 E. Washington St.' AND T2.type = 'Social',SELECT event_name FROM event WHERE type = 'Social' AND location = '900 E. Washington St.' AND event_id IN (   SELECT link_to_event   FROM attendance   WHERE link_to_member IN (     SELECT member_id     FROM member     WHERE position = 'Vice President'   ) ) ,SELECT T1.event_name FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id INNER JOIN zip_code AS T4 ON T3.zip = T4.zip_code WHERE T1.type = 'Social' AND T3.position = 'Vice President' AND T4.location = '900 E. Washington St.',1,0
Which members who were approved from 1/10/2019 to 11/19/2019? Please identify the member who attended the event and the link to their event.,challenging,"SELECT DISTINCT T1.link_to_member, T3.link_to_event FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN attendance AS T3 ON T2.member_id = T3.link_to_member WHERE date(SUBSTR(T1.expense_date, 1, 10)) BETWEEN '2019-01-10' AND '2019-11-19' AND T1.approved = 'true'","SELECT member.first_name, member.last_name, member.email, member.position, member.t_shirt_size, member.phone, member.zip, member.link_to_major, attendance.link_to_event FROM member JOIN attendance ON member.member_id = attendance.link_to_member JOIN expense ON attendance.link_to_event = expense.link_to_event WHERE expense.approved = 'true' AND expense.expense_date BETWEEN '2019-01-10' AND '2019-11-19'","SELECT T1.first_name, T1.last_name, T1.email, T1.position, T1.t_shirt_size, T1.phone, T1.zip, T1.link_to_major, T2.link_to_event FROM member AS T1 INNER JOIN attendance AS T2 ON T1.member_id = T2.link_to_member INNER JOIN expense AS T3 ON T2.link_to_event = T3.link_to_budget WHERE T3.approved = 'true' AND T3.expense_date BETWEEN '2019-01-10' AND '2019-11-19'",0,0
Find the name and date of events with expenses for pizza that were more than fifty dollars but less than a hundred dollars.,challenging,"SELECT T1.event_name, T1.event_date FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event INNER JOIN expense AS T3 ON T2.budget_id = T3.link_to_budget WHERE T3.expense_description = 'Pizza' AND T3.cost > 50 AND T3.cost < 100","SELECT event_name, event_date FROM event WHERE event_id IN (   SELECT link_to_event   FROM budget   WHERE budget_id IN (     SELECT link_to_budget     FROM expense     WHERE expense_description = 'Pizza' AND cost > 50 AND cost < 100   ) )","SELECT event_name, event_date FROM event WHERE event_id IN (SELECT link_to_event FROM budget WHERE budget_id IN (SELECT link_to_budget FROM expense WHERE expense_description = 'Pizza' AND cost > 50 AND cost < 100))",1,1
"Among the members who incurred expenses in more than one event, who paid the most amount?",challenging,SELECT T2.member_id FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN budget AS T3 ON T1.link_to_budget = T3.budget_id INNER JOIN event AS T4 ON T3.link_to_event = T4.event_id GROUP BY T2.member_id HAVING COUNT(DISTINCT T4.event_id) > 1 ORDER BY SUM(T1.cost) DESC LIMIT 1,NULL,"SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T2.link_to_budget IN (SELECT link_to_budget FROM expense GROUP BY link_to_budget HAVING COUNT(event_id) > 1) AND T2.cost = (SELECT MAX(cost) FROM expense WHERE link_to_budget IN (SELECT link_to_budget FROM expense GROUP BY link_to_budget HAVING COUNT(event_id) > 1))",0,0
Give the full name and contact number of members who had to spend more than average on each expense.,challenging,"SELECT DISTINCT T3.first_name, T3.last_name, T3.phone FROM expense AS T1 INNER JOIN budget AS T2 ON T1.link_to_budget = T2.budget_id INNER JOIN member AS T3 ON T3.member_id = T1.link_to_member WHERE T1.cost > ( SELECT AVG(T1.cost) FROM expense AS T1 INNER JOIN budget AS T2 ON T1.link_to_budget = T2.budget_id INNER JOIN member AS T3 ON T3.member_id = T1.link_to_member )",NULL,"SELECT T1.first_name, T1.last_name, T1.phone FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T2.cost > (SELECT AVG(T3.cost) FROM expense AS T3)",0,1
"Write the full name of the member who spent money for water, veggie tray and supplies and include the cost of it.",challenging,"SELECT T2.first_name, T2.last_name, T1.cost FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id WHERE T1.expense_description = 'Water, Veggie tray, supplies'","SELECT member.first_name || ' ' || member.last_name AS full_name, expense.cost FROM member JOIN expense ON member.member_id = expense.link_to_member WHERE expense.expense_description = 'Water, Veggie tray, supplies'","SELECT CONCAT(T1.first_name, ' ', T1.last_name), T2.cost FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T2.expense_description = 'Water, Veggie tray, supplies'",0,0
Write the full names of students who received funds on the date of 9/9/2019 and include the amount received.,challenging,"SELECT DISTINCT T3.first_name, T3.last_name, T4.amount FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T3.member_id = T2.link_to_member INNER JOIN income AS T4 ON T4.link_to_member = T3.member_id WHERE T4.date_received = '2019-09-09'","SELECT member.first_name, member.last_name, income.amount FROM member JOIN income ON member.member_id = income.link_to_member WHERE income.date_received = '9/9/2019'","SELECT CONCAT(T1.first_name, ' ', T1.last_name), T2.amount FROM member AS T1 INNER JOIN income AS T2 ON T1.member_id = T2.link_to_member WHERE T2.date_received = '9/9/2019'",0,0
What was the difference in gas consumption between CZK-paying customers and EUR-paying customers in 2012?,challenging,"SELECT SUM(IIF(T1.Currency = 'CZK', T2.Consumption, 0)) - SUM(IIF(T1.Currency = 'EUR', T2.Consumption, 0)) FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID WHERE SUBSTR(T2.Date, 1, 4) = '2012'",SELECT SUM(CASE WHEN c.currency = 'CZK' THEN y.consumption ELSE 0 END) - SUM(CASE WHEN c.currency = 'EUR' THEN y.consumption ELSE 0 END) AS difference_in_consumption FROM yearmonth y JOIN customers c ON y.customerid = c.customerid WHERE y.date BETWEEN 201201 AND 201212,"SELECT SUM(T1.consumption) - (SELECT SUM(T2.consumption) FROM yearmonth AS T2 INNER JOIN customers AS T3 ON T2.customerid = T3.customerid WHERE T3.currency = 'EUR' AND strftime('%Y', T2.date) = '2012') FROM yearmonth AS T1 INNER JOIN customers AS T2 ON T1.customerid = T2.customerid WHERE T2.currency = 'CZK' AND strftime('%Y', T1.date) = '2012'",1,0
"What is the difference in the annual average consumption of the customers with the least amount of consumption paid in CZK for 2013 between SME and LAM, LAM and KAM, and KAM and SME?",challenging,"SELECT CAST(SUM(IIF(T1.Segment = 'SME', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) - CAST(SUM(IIF(T1.Segment = 'LAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) , CAST(SUM(IIF(T1.Segment = 'LAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) - CAST(SUM(IIF(T1.Segment = 'KAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) , CAST(SUM(IIF(T1.Segment = 'KAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) - CAST(SUM(IIF(T1.Segment = 'SME', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID WHERE T1.Currency = 'CZK' AND T2.Consumption = ( SELECT MIN(Consumption) FROM yearmonth ) AND T2.Date BETWEEN 201301 AND 201312",NULL,"SELECT (SELECT AVG(T1.consumption) FROM yearmonth AS T1 INNER JOIN customers AS T2 ON T1.customerid = T2.customerid WHERE T2.segment = 'SME' AND T2.currency = 'CZK' AND strftime('%Y', T1.date) = '2013') - (SELECT AVG(T3.consumption) FROM yearmonth AS T3 INNER JOIN customers AS T4 ON T3.customerid = T4.customerid WHERE T4.segment = 'LAM' AND T4.currency = 'CZK' AND strftime('%Y', T3.date) = '2013'), (SELECT AVG(T5.consumption) FROM yearmonth AS T5 INNER JOIN customers AS T6 ON T5.customerid = T6.customerid WHERE T6.segment = 'LAM' AND T6.currency = 'CZK' AND strftime('%Y', T5.date) = '2013') - (SELECT AVG(T7.consumption) FROM yearmonth AS T7 INNER JOIN customers AS T8 ON T7.customerid = T8.customerid WHERE T8.segment = 'KAM' AND T8.currency = 'CZK' AND strftime('%Y', T7.date) = '2013'), (SELECT AVG(T9.consumption) FROM yearmonth AS T9 INNER JOIN customers AS T10 ON T9.customerid = T10.customerid WHERE T10.segment = 'KAM' AND T10.currency = 'CZK' AND strftime('%Y', T9.date) = '2013') - (SELECT AVG(T11.consumption) FROM yearmonth AS T11 INNER JOIN customers AS T12 ON T11.customerid = T12.customerid WHERE T12.segment = 'SME' AND T12.currency = 'CZK' AND strftime('%Y', T11.date) = '2013')",0,0
"Which of the three segments—SME, LAM and KAM—has the biggest and lowest percentage increases in consumption paid in EUR between 2012 and 2013?",challenging,"SELECT CAST((SUM(IIF(T1.Segment = 'SME' AND T2.Date LIKE '2013%', T2.Consumption, 0)) - SUM(IIF(T1.Segment = 'SME' AND T2.Date LIKE '2012%', T2.Consumption, 0))) AS FLOAT) * 100 / SUM(IIF(T1.Segment = 'SME' AND T2.Date LIKE '2012%', T2.Consumption, 0)), CAST(SUM(IIF(T1.Segment = 'LAM' AND T2.Date LIKE '2013%', T2.Consumption, 0)) - SUM(IIF(T1.Segment = 'LAM' AND T2.Date LIKE '2012%', T2.Consumption, 0)) AS FLOAT) * 100 / SUM(IIF(T1.Segment = 'LAM' AND T2.Date LIKE '2012%', T2.Consumption, 0)) , CAST(SUM(IIF(T1.Segment = 'KAM' AND T2.Date LIKE '2013%', T2.Consumption, 0)) - SUM(IIF(T1.Segment = 'KAM' AND T2.Date LIKE '2012%', T2.Consumption, 0)) AS FLOAT) * 100 / SUM(IIF(T1.Segment = 'KAM' AND T2.Date LIKE '2012%', T2.Consumption, 0)) FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID","SELECT segment,        SUM(CASE WHEN date LIKE '2012%' THEN consumption ELSE 0 END) AS consumption_2012,        SUM(CASE WHEN date LIKE '2013%' THEN consumption ELSE 0 END) AS consumption_2013,        (SUM(CASE WHEN date LIKE '2013%' THEN consumption ELSE 0 END) - SUM(CASE WHEN date LIKE '2012%' THEN consumption ELSE 0 END)) / SUM(CASE WHEN date LIKE '2013%' THEN consumption ELSE 0 END) * 100 AS percentage_increase FROM yearmonth JOIN customers ON yearmonth.customerid = customers.customerid WHERE currency = 'EUR' GROUP BY segment ORDER BY percentage_increase DESC","SELECT T1.segment, (T1.consumption - T2.consumption) / T1.consumption * 100 AS percentage_increase FROM yearmonth AS T1 INNER JOIN yearmonth AS T2 ON T1.customerid = T2.customerid AND strftime('%Y', T1.date) = '2013' AND strftime('%Y', T2.date) = '2012' WHERE T1.currency = 'EUR' AND T1.segment IN ('SME', 'LAM', 'KAM') GROUP BY T1.segment ORDER BY percentage_increase DESC",0,0
"For the customer who paid 634.8 in 2012/8/25, what was the consumption decrease rate from Year 2012 to 2013?",challenging,"SELECT CAST(SUM(IIF(SUBSTR(Date, 1, 4) = '2012', Consumption, 0)) - SUM(IIF(SUBSTR(Date, 1, 4) = '2013', Consumption, 0)) AS FLOAT) / SUM(IIF(SUBSTR(Date, 1, 4) = '2012', Consumption, 0)) FROM yearmonth WHERE CustomerID = ( SELECT T1.CustomerID FROM transactions_1k AS T1 INNER JOIN gasstations AS T2 ON T1.GasStationID = T2.GasStationID WHERE T1.Date = '2012-08-25' AND T1.Price = 634.8 )",SELECT (consumption_2012 - consumption_2013) / consumption_2012 AS consumption_decrease_rate FROM yearmonth WHERE customerid = (   SELECT customerid   FROM transactions_1k   WHERE date = '2012-08-25'   AND amount = 634.8 ) AND date BETWEEN '2012-01-01' AND '2012-12-31' AND customerid IN (   SELECT customerid   FROM yearmonth   WHERE date BETWEEN '2013-01-01' AND '2013-12-31' ) ,SELECT (T1.consumption - T2.consumption) / T1.consumption FROM yearmonth AS T1 INNER JOIN yearmonth AS T2 ON T1.customerid = T2.customerid WHERE T1.date = '2012-08-24' AND T2.date = '2013-08-24' AND T1.consumption > 634.8 AND T2.consumption > 634.8,0,0
