Question,Difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
Please list the patient's ID if he or she has an abnormal level of red blood cell and is followed at the outpatient clinic.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE (T2.RBC <= 3.5 OR T2.RBC >= 6) AND T1.Admission = '-',SELECT p.id FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.rbc <= 3.5 OR l.rbc >= 6.0 AND p.admission = '-',SELECT T1.id FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.admission = '-' AND (T2.rbc <= 3.5 OR T2.rbc >= 6.0),0,0
Calculate the total average cost that Elijah Allen spent in the events on September and October.,challenging,"SELECT AVG(T2.cost) FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T1.last_name = 'Allen' AND T1.first_name = 'Elijah' AND (SUBSTR(T2.expense_date, 6, 2) = '09' OR SUBSTR(T2.expense_date, 6, 2) = '10')","SELECT AVG(e.cost) AS average_cost FROM expense e JOIN member m ON e.link_to_member = m.member_id WHERE m.first_name = 'Elijah' AND m.last_name = 'Allen' AND EXTRACT(MONTH FROM e.expense_date) IN (9, 10)","SELECT AVG(T3.cost) FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN event AS T3 ON T1.link_to_event = T3.event_id WHERE T2.first_name = 'Elijah' AND T2.last_name = 'Allen' AND strftime('%m', T1.expense_date) IN ('09', '10')",0,0
"How many times was the budget in Advertisement for ""Yearly Kickoff"" meeting more than ""October Meeting""?",challenging,SELECT CAST(SUM(CASE WHEN T2.event_name = 'Yearly Kickoff' THEN T1.amount ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.event_name = 'October Meeting' THEN T1.amount ELSE 0 END) FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T1.category = 'Advertisement' AND T2.type = 'Meeting',SELECT      (SELECT COUNT(*)       FROM budget       WHERE category = 'Advertisement' AND event_status = 'Yearly Kickoff') /      (SELECT COUNT(*)       FROM budget       WHERE category = 'Advertisement' AND event_status = 'October Meeting') AS ratio ,NULL,0,0
What is the name of the social event that was attended by the vice president of the Student_Club located at 900 E. Washington St.?,challenging,SELECT T2.event_name FROM attendance AS T1 INNER JOIN event AS T2 ON T2.event_id = T1.link_to_event INNER JOIN member AS T3 ON T1.link_to_member = T3.member_id WHERE T3.position = 'Vice President' AND T2.location = '900 E. Washington St.' AND T2.type = 'Social',SELECT event_name FROM event WHERE type = 'Social' AND location = '900 E. Washington St.',SELECT T1.event_name FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T1.type = 'Social' AND T3.position = 'Vice President' AND T1.location = '900 E. Washington St.',1,1
Which members who were approved from 1/10/2019 to 11/19/2019? Please identify the member who attended the event and the link to their event.,challenging,"SELECT DISTINCT T1.link_to_member, T3.link_to_event FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN attendance AS T3 ON T2.member_id = T3.link_to_member WHERE date(SUBSTR(T1.expense_date, 1, 10)) BETWEEN '2019-01-10' AND '2019-11-19' AND T1.approved = 'true'","SELECT m.member_id, m.first_name, m.last_name, a.link_to_event FROM member m JOIN attendance a ON m.member_id = a.link_to_member JOIN expense e ON m.member_id = e.link_to_member WHERE e.approved = 'true' AND e.expense_date BETWEEN '2019-01-10' AND '2019-11-19'","SELECT T1.member_id, T1.first_name, T1.last_name, T1.email, T2.event_id, T2.event_name, T2.event_date, T3.link_to_event FROM member AS T1 INNER JOIN attendance AS T3 ON T1.member_id = T3.link_to_member INNER JOIN event AS T2 ON T3.link_to_event = T2.event_id WHERE T2.status = 'approved' AND T3.approved = 'true' AND T2.event_date BETWEEN '2019-01-10' AND '2019-11-19'",0,0
Find the name and date of events with expenses for pizza that were more than fifty dollars but less than a hundred dollars.,challenging,"SELECT T1.event_name, T1.event_date FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event INNER JOIN expense AS T3 ON T2.budget_id = T3.link_to_budget WHERE T3.expense_description = 'Pizza' AND T3.cost > 50 AND T3.cost < 100","SELECT e.event_name, e.event_date FROM event e JOIN budget b ON e.event_id = b.link_to_event JOIN expense ex ON b.budget_id = ex.link_to_budget WHERE ex.expense_description = 'Pizza' AND ex.cost > 50 AND ex.cost < 100",NULL,1,0
"Among the members who incurred expenses in more than one event, who paid the most amount?",challenging,SELECT T2.member_id FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN budget AS T3 ON T1.link_to_budget = T3.budget_id INNER JOIN event AS T4 ON T3.link_to_event = T4.event_id GROUP BY T2.member_id HAVING COUNT(DISTINCT T4.event_id) > 1 ORDER BY SUM(T1.cost) DESC LIMIT 1,"SELECT m.member_id, m.first_name, m.last_name, SUM(e.cost) AS total_expense_cost FROM member m JOIN expense e ON m.member_id = e.link_to_member GROUP BY m.member_id HAVING COUNT(e.link_to_event) > 1 ORDER BY total_expense_cost DESC LIMIT 1","SELECT T1.member_id, T1.first_name, T1.last_name, T1.email, T1.phone FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T2.cost = (SELECT MAX(T3.cost) FROM expense AS T3 WHERE COUNT(T3.event_id) > 1)",0,0
Give the full name and contact number of members who had to spend more than average on each expense.,challenging,"SELECT DISTINCT T3.first_name, T3.last_name, T3.phone FROM expense AS T1 INNER JOIN budget AS T2 ON T1.link_to_budget = T2.budget_id INNER JOIN member AS T3 ON T3.member_id = T1.link_to_member WHERE T1.cost > ( SELECT AVG(T1.cost) FROM expense AS T1 INNER JOIN budget AS T2 ON T1.link_to_budget = T2.budget_id INNER JOIN member AS T3 ON T3.member_id = T1.link_to_member )","SELECT m.first_name, m.last_name, m.phone FROM member m JOIN expense e ON m.member_id = e.link_to_member WHERE e.cost > (SELECT AVG(cost) FROM expense)",NULL,1,0
"Write the full name of the member who spent money for water, veggie tray and supplies and include the cost of it.",challenging,"SELECT T2.first_name, T2.last_name, T1.cost FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id WHERE T1.expense_description = 'Water, Veggie tray, supplies'","SELECT m.first_name || ' ' || m.last_name AS full_name, e.cost FROM member m JOIN expense e ON m.member_id = e.link_to_member WHERE e.expense_description = 'Water, Veggie tray, supplies'","SELECT CONCAT(T2.first_name, ' ', T2.last_name) AS FullName, T4.cost FROM member AS T2 INNER JOIN expense AS T3 ON T2.member_id = T3.link_to_member INNER JOIN expense AS T4 ON T3.expense_id = T4.expense_id WHERE T4.expense_description = 'Water, Veggie tray, supplies'",0,0
Write the full names of students who received funds on the date of 9/9/2019 and include the amount received.,challenging,"SELECT DISTINCT T3.first_name, T3.last_name, T4.amount FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T3.member_id = T2.link_to_member INNER JOIN income AS T4 ON T4.link_to_member = T3.member_id WHERE T4.date_received = '2019-09-09'","SELECT first_name, last_name, amount FROM member JOIN income ON member.member_id = income.link_to_member WHERE date_received = '2019-09-09'","SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN income AS T2 ON T1.member_id = T2.link_to_member WHERE T2.date_received = '2019-09-09' AND T1.position = 'student'",1,0
What was the difference in gas consumption between CZK-paying customers and EUR-paying customers in 2012?,challenging,"SELECT SUM(IIF(T1.Currency = 'CZK', T2.Consumption, 0)) - SUM(IIF(T1.Currency = 'EUR', T2.Consumption, 0)) FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID WHERE SUBSTR(T2.Date, 1, 4) = '2012'","SELECT      SUM(czk_consumption) - SUM(eur_consumption) AS difference_in_consumption FROM (     SELECT          SUM(CASE WHEN c.currency = 'CZK' THEN y.consumption ELSE 0 END) AS czk_consumption,         SUM(CASE WHEN c.currency = 'EUR' THEN y.consumption ELSE 0 END) AS eur_consumption     FROM          yearmonth y     JOIN          customers c ON y.customerid = c.customerid     WHERE          SUBSTR(y.date, 1, 4) = '2012'     GROUP BY          y.customerid ) AS consumption_summary",NULL,1,0
"What is the difference in the annual average consumption of the customers with the least amount of consumption paid in CZK for 2013 between SME and LAM, LAM and KAM, and KAM and SME?",challenging,"SELECT CAST(SUM(IIF(T1.Segment = 'SME', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) - CAST(SUM(IIF(T1.Segment = 'LAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) , CAST(SUM(IIF(T1.Segment = 'LAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) - CAST(SUM(IIF(T1.Segment = 'KAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) , CAST(SUM(IIF(T1.Segment = 'KAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) - CAST(SUM(IIF(T1.Segment = 'SME', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID WHERE T1.Currency = 'CZK' AND T2.Consumption = ( SELECT MIN(Consumption) FROM yearmonth ) AND T2.Date BETWEEN 201301 AND 201312","SELECT          customerid,         SUM(consumption) AS total_consumption     FROM          yearmonth     WHERE          date BETWEEN '201301' AND '201312'     GROUP BY          customerid ), MinConsumptionCustomers AS (     SELECT          y.customerid,         y.total_consumption,         c.segment     FROM          Year2013Consumption y     JOIN          customers c ON y.customerid = c.customerid     ORDER BY          y.total_consumption ASC     LIMIT          1 ), SegmentConsumption AS (     SELECT          mcc.segment,         AVG(mcc.total_consumption) AS avg_consumption     FROM          MinConsumptionCustomers mcc     GROUP BY          mcc.segment ) SELECT      s1.segment AS Segment1,     s2.segment AS Segment2,     s1.avg_consumption AS SME_Avg,     s2.avg_consumption AS LAM_Avg,     (s2.avg_consumption - s1.avg_consumption) AS Difference_LAM_SME,     (s3.avg_consumption - s2.avg_consumption) AS Difference_KAM_LAM,     (s1.avg_consumption - s3.avg_consumption) AS Difference_SME_KAM FROM      SegmentConsumption s1 JOIN      SegmentConsumption s2 ON s1.segment = 'SME' AND s2.segment = 'LAM' JOIN      SegmentConsumption s3 ON s2.segment = 'LAM' AND s3.segment = 'KAM' ",NULL,0,0
"Which of the three segments—SME, LAM and KAM—has the biggest and lowest percentage increases in consumption paid in EUR between 2012 and 2013?",challenging,"SELECT CAST((SUM(IIF(T1.Segment = 'SME' AND T2.Date LIKE '2013%', T2.Consumption, 0)) - SUM(IIF(T1.Segment = 'SME' AND T2.Date LIKE '2012%', T2.Consumption, 0))) AS FLOAT) * 100 / SUM(IIF(T1.Segment = 'SME' AND T2.Date LIKE '2012%', T2.Consumption, 0)), CAST(SUM(IIF(T1.Segment = 'LAM' AND T2.Date LIKE '2013%', T2.Consumption, 0)) - SUM(IIF(T1.Segment = 'LAM' AND T2.Date LIKE '2012%', T2.Consumption, 0)) AS FLOAT) * 100 / SUM(IIF(T1.Segment = 'LAM' AND T2.Date LIKE '2012%', T2.Consumption, 0)) , CAST(SUM(IIF(T1.Segment = 'KAM' AND T2.Date LIKE '2013%', T2.Consumption, 0)) - SUM(IIF(T1.Segment = 'KAM' AND T2.Date LIKE '2012%', T2.Consumption, 0)) AS FLOAT) * 100 / SUM(IIF(T1.Segment = 'KAM' AND T2.Date LIKE '2012%', T2.Consumption, 0)) FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID","SELECT customerid, SUM(consumption) AS consumption_2012     FROM yearmonth     WHERE date LIKE '2012%'     GROUP BY customerid ), consumption_2013 AS (     SELECT customerid, SUM(consumption) AS consumption_2013     FROM yearmonth     WHERE date LIKE '2013%'     GROUP BY customerid ), percentage_increase AS (     SELECT          c2013.customerid,         c2013.consumption_2013,         c2012.consumption_2012,         (c2013.consumption_2013 - c2012.consumption_2012) AS increase,         ((c2013.consumption_2013 - c2012.consumption_2012) / c2013.consumption_2013) * 100 AS percentage_increase     FROM consumption_2013 c2013     JOIN consumption_2012 c2012 ON c2013.customerid = c2012.customerid ), segment_percentage_increase AS (     SELECT          p.segment,         AVG(pi.percentage_increase) AS avg_percentage_increase     FROM percentage_increase pi     JOIN customers c ON pi.customerid = c.customerid     JOIN products p ON c.currency = p.productid     WHERE p.segment IN ('SME', 'LAM', 'KAM')     GROUP BY p.segment ) SELECT      segment,     avg_percentage_increase FROM segment_percentage_increase ORDER BY avg_percentage_increase DESC","SELECT T2.segment, ((T1.consumption_2013 - T1.consumption_2012) / T1.consumption_2013) * 100 AS PercentageIncrease FROM (SELECT customerid, SUM(consumption) AS consumption_2012 FROM yearmonth WHERE strftime('%Y', date) = '2012' GROUP BY customerid) AS T1 INNER JOIN customers AS T2 ON T1.customerid = T2.customerid WHERE T2.currency = 'EUR' AND T2.segment IN ('SME', 'LAM', 'KAM') ORDER BY PercentageIncrease DESC",0,0
"For the customer who paid 634.8 in 2012/8/25, what was the consumption decrease rate from Year 2012 to 2013?",challenging,"SELECT CAST(SUM(IIF(SUBSTR(Date, 1, 4) = '2012', Consumption, 0)) - SUM(IIF(SUBSTR(Date, 1, 4) = '2013', Consumption, 0)) AS FLOAT) / SUM(IIF(SUBSTR(Date, 1, 4) = '2012', Consumption, 0)) FROM yearmonth WHERE CustomerID = ( SELECT T1.CustomerID FROM transactions_1k AS T1 INNER JOIN gasstations AS T2 ON T1.GasStationID = T2.GasStationID WHERE T1.Date = '2012-08-25' AND T1.Price = 634.8 )","SELECT (consumption_2012 - consumption_2013) / consumption_2012 AS consumption_decrease_rate FROM yearmonth WHERE customerid = (     SELECT customerid     FROM transactions_1k     WHERE amount = 634.8 AND date = '2012-08-25' ) AND date IN ('2012-08-01', '2013-08-01')","SELECT (T1.consumption_2013 - T1.consumption_2012) / T1.consumption_2012 AS consumption_decrease_rate FROM (   SELECT yearmonth.consumption AS consumption_2012, yearmonth_2.consumption AS consumption_2013   FROM yearmonth   INNER JOIN yearmonth AS yearmonth_2 ON yearmonth.customerid = yearmonth_2.customerid AND strftime('%Y-%m', yearmonth.date) = '2012-08' AND strftime('%Y-%m', yearmonth_2.date) = '2013-08'   WHERE yearmonth.customerid = (     SELECT transactions_1k.customerid     FROM transactions_1k     WHERE transactions_1k.amount = 634.8 AND transactions_1k.date = '2012/8/25'   ) ) AS T1",0,0
