Question,Difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
What percentage of male patients who first presented to the hospital in 1981 were diagnosed with BEHCET?,challenging,"SELECT CAST(SUM(CASE WHEN Diagnosis = 'BEHCET' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(ID) FROM Patient WHERE STRFTIME('%Y', `First Date`) = '1981' AND SEX = 'M'","SELECT ROUND(   (SELECT COUNT(*)     FROM patient     INNER JOIN examination ON patient.id = examination.id    WHERE patient.sex = 'M' AND YEAR(patient.`first date`) = '1981' AND examination.diagnosis = 'BEHCET')   /   (SELECT COUNT(*)     FROM patient     WHERE YEAR(patient.`first date`) = '1981' AND patient.sex = 'M')   * 100, 2) AS percentage","SELECT (SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.sex = 'M' AND strftime('%Y', T1.`first date`) = '1981' AND T2.diagnosis = 'BEHCET') / (SELECT COUNT(*) FROM patient WHERE strftime('%Y', `first date`) = '1981') * 100",0,0
List all patients who were followed up at the outpatient clinic who underwent a laboratory test in October 1991 and had a total blood bilirubin level within the normal range.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Admission = '-' AND T2.`T-BIL` < 2.0 AND T2.Date LIKE '1991-10-%',"SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first_date, patient.admission, patient.diagnosis  FROM patient  JOIN examination ON patient.id = examination.id  JOIN laboratory ON patient.id = laboratory.id  WHERE patient.admission = '-'  AND laboratory.date LIKE '1991-10%'  AND laboratory.t_bil < 2.0","SELECT T1.id FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.admission = '-' AND strftime('%Y-%m', T2.date) LIKE '1991-10%' AND T2.`t-bil` < 2.0",0,1
"What sex is the patient who in a medical examination was diagnosed with PSS and in a laboratory examination had a blood level of C-reactive protein de 2+, createnine 1 and LDH 123?",challenging,SELECT T1.SEX FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID INNER JOIN Laboratory AS T3 ON T3.ID = T2.ID WHERE T2.Diagnosis = 'PSS' AND T3.CRP = '2+' AND T3.CRE = 1.0 AND T3.LDH = 123,SELECT patient.sex  FROM patient  JOIN examination ON patient.id = examination.id  JOIN laboratory ON patient.id = laboratory.id  WHERE examination.diagnosis = 'PSS'  AND laboratory.crp > 2  AND laboratory.cre = 1  AND laboratory.ldh = 123,SELECT T2.sex FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T1.diagnosis = 'PSS' AND T3.crp > 2 AND T3.cre = 1 AND T3.ldh = 123,1,1
How many male patients who underwent testing between 1995 and 1997 and were subsequently diagnosed with Behcet disease did not stay in the hospital for treatment?,challenging,"SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'Behcet' AND T1.SEX = 'M' AND STRFTIME('%Y', T2.`Examination Date`) BETWEEN '1995' AND '1997' AND T1.Admission = '-'",SELECT COUNT(*)  FROM patient  JOIN examination ON patient.id = examination.id  WHERE patient.sex = 'M'  AND examination.`examination date` BETWEEN '1995' AND '1997'  AND examination.diagnosis = 'Behcet'  AND patient.admission = '-',"SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.sex = 'M' AND strftime('%Y', T2.`examination date`) BETWEEN '1995' AND '1997' AND T2.diagnosis = 'Behcet' AND T1.admission = '-'",0,1
Are there more male patients with creatinine not within the normal range than female? True or False?,challenging,SELECT CASE WHEN SUM(CASE WHEN T1.SEX = 'M' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.SEX = 'F' THEN 1 ELSE 0 END) THEN 'True' ELSE 'False' END FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.CRE >= 1.5,SELECT    CASE      WHEN (SELECT COUNT(*) FROM patient WHERE sex = 'M' AND id IN (SELECT id FROM examination WHERE cre >= 1.5)) > (SELECT COUNT(*) FROM patient WHERE sex = 'F' AND id IN (SELECT id FROM examination WHERE cre >= 1.5)) THEN 'True'      ELSE 'False'    END AS result,SELECT (SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T1.sex = 'M' AND T3.CRE >= 1.5) > (SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T1.sex = 'F' AND T3.CRE >= 1.5),0,0
"For patient born between 1936-1956, how many male patients have creatinine phosphokinase beyond the normal range?",challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T1.Birthday) BETWEEN '1936' AND '1956' AND T1.SEX = 'M' AND T2.CPK >= 250",SELECT COUNT(DISTINCT patient.id)  FROM patient  JOIN examination ON patient.id = examination.id  JOIN laboratory ON patient.id = laboratory.id  WHERE patient.birthday BETWEEN '1936' AND '1956'  AND patient.sex = 'M'  AND laboratory.cpk >= 250,"SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE strftime('%Y', T1.birthday) BETWEEN '1936' AND '1956' AND T1.sex = 'M' AND T2.cpk >= 250",0,1
"Provide ID, sex and age of patient who has blood glucose (GLU) not within normal range but with total cholesterol(T-CHO) within normal range.",challenging,"SELECT DISTINCT T1.ID, T1.SEX , STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.GLU >= 180 AND T2.`T-CHO` < 250","SELECT patient.id, patient.sex, (SUBSTR('-'||age,2))  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.glu >= 180 AND laboratory.t_cho < 250","SELECT T2.id, T2.sex, SUBTRACT(year(current_timestamp), year(T2.Birthday)) FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T3.GLU > 180 AND T3.`T-CHO` < 250",0,0
"For all the female patient age 50 and above, who has abnormal red blood cell count. State if they were admitted to hospital.",challenging,"SELECT DISTINCT T1.ID, T1.Admission FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.SEX = 'F' AND (T2.RBC <= 3.5 OR T2.RBC >= 6.0) AND STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50","SELECT    patient.id AS PatientID,   patient.sex AS Sex,   SUBTRACT(year(current_timestamp), year(patient.birthday)) AS Age,   laboratory.rbc AS RBC,   patient.admission AS Admission FROM    patient JOIN    laboratory ON patient.id = laboratory.id WHERE    patient.sex = 'F'    AND SUBTRACT(year(current_timestamp), year(patient.birthday)) >= 50    AND (laboratory.rbc <= 3.5 OR laboratory.rbc >= 6.0)","SELECT T2.id, T2.admission FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.sex = 'F' AND SUBTRACT(year(current_timestamp), year(T1.Birthday)) >= 50 AND (T2.RBC <= 3.5 OR T2.RBC >= 6.0)",0,0
Name the ID and age of patient with two or more laboratory examinations which show their hematoclit level exceeded the normal range.,challenging,"SELECT DISTINCT T1.ID, STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.ID IN ( SELECT ID FROM Laboratory WHERE HCT >= 52 GROUP BY ID HAVING COUNT(ID) >= 2 )","SELECT patient.id, (SUBSTR('current_timestamp', 1, 4) - SUBSTR(patient.birthday, 1, 4)) AS age  FROM patient  JOIN (SELECT id FROM laboratory WHERE hct >= 52 GROUP BY id HAVING COUNT(id) > 2) AS lab_filter  ON patient.id = lab_filter.id","SELECT T2.id, SUBTRACT(year(current_timestamp), year(T2.Birthday)) FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE COUNT(T3.id) > 2 AND T3.HCT >= 52",0,0
"For patients with abnormal platelet level, state the number of patients with lower than normal range. How is it compare to the number of patients with higher than normal range?",challenging,SELECT SUM(CASE WHEN T2.PLT <= 100 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.PLT >= 400 THEN 1 ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID,"SELECT    SUM(CASE WHEN PLT < 100 THEN 1 ELSE 0 END) AS lower_than_normal,   SUM(CASE WHEN PLT > 400 THEN 1 ELSE 0 END) AS higher_than_normal FROM    laboratory JOIN    patient ON laboratory.id = patient.id WHERE    PLT < 100 OR PLT > 400","SELECT COUNT(DISTINCT CASE WHEN T2.PLT < 100 THEN T1.id END) as 'Lower than Normal', COUNT(DISTINCT CASE WHEN T2.PLT > 400 THEN T1.id END) as 'Higher than Normal' FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.PLT <= 100 OR T2.PLT >= 400",0,0
"For laboratory examinations take in 1984, list all patients below 50 years old with normal platelet level.",challenging,"SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.PLT BETWEEN 100 AND 400 AND STRFTIME('%Y', T2.Date) - STRFTIME('%Y', T1.Birthday) < 50 AND STRFTIME('%Y', T2.Date) = '1984'","SELECT patient.id, patient.birthday, patient.sex, laboratory.plt FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE YEAR(laboratory.date) = '1984'  AND (SUBTRACT(YEAR(CURRENT_TIMESTAMP), YEAR(patient.birthday)) < 50) AND (laboratory.plt BETWEEN 100 AND 400)","SELECT T2.id, T2.sex, T2.birthday FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE YEAR(T1.`examination date`) = '1984' AND SUBTRACT(year(current_timestamp), year(T2.birthday)) < 50 AND T3.plt BETWEEN 100 AND 400",0,0
"For all patients who are older than 55 years old, what is the percentage of female who has abnormal prothrombin time (PT)?",challenging,"SELECT CAST(SUM(CASE WHEN T2.PT >= 14 AND T1.SEX = 'F' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) > 55","SELECT    (SELECT COUNT(*) FROM examination     INNER JOIN patient ON examination.id = patient.id     WHERE SUBTRACT(year(current_timestamp), year(patient.birthday)) > 55     AND patient.sex = 'F'     AND examination.pt >= 14) /    (SELECT COUNT(*) FROM examination     INNER JOIN patient ON examination.id = patient.id     WHERE SUBTRACT(year(current_timestamp), year(patient.birthday)) > 55) * 100 AS percentage",SELECT (SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T1.sex = 'F' AND T3.pt >= 14 AND (SELECT YEAR(CURRENT_TIMESTAMP) - YEAR(T1.birthday)) > 55) / (SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T3.pt >= 14 AND (SELECT YEAR(CURRENT_TIMESTAMP) - YEAR(T1.birthday)) > 55) * 100,0,0
"Among the male patients who have a normal level of white blood cells, how many of them have an abnormal fibrinogen level?",challenging,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.FG <= 150 OR T2.FG >= 450 AND T2.WBC > 3.5 AND T2.WBC < 9.0 AND T1.SEX = 'M',SELECT COUNT(*)  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE patient.sex = 'M'  AND laboratory.wbc > 3.5  AND laboratory.wbc < 9.0  AND (laboratory.fg <= 150 OR laboratory.fg >= 450),SELECT COUNT(*) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.sex = 'M' AND T2.WBC BETWEEN 3.5 AND 9 AND (T2.FG BETWEEN 150 AND 450),0,0
"Among the patients whose creatinine level is abnormal, how many of them aren't 70 yet?",challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.CRE >= 1.5 AND STRFTIME('%Y', Date('now')) - STRFTIME('%Y', T1.Birthday) < 70","SELECT COUNT(*)  FROM patient  JOIN examination ON patient.id = examination.id  JOIN laboratory ON patient.id = laboratory.id  WHERE CRE >= 1.5 AND SUBTRACT((YEAR(CURDATE()), YEAR(Birthday))) < 70","SELECT COUNT(*) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.cre >= 1.5 AND SUBTRACT(YEAR(CURDATE()), YEAR(T1.birthday)) < 70",0,0
"Among the patients who has a normal anti-scl70, how many of them are female and does not have any symptom?",challenging,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE (T2.SC170 = 'negative' OR T2.SC170 = '0') AND T1.SEX = 'F' AND T3.Symptoms IS NULL,"SELECT COUNT(DISTINCT patient.id)  FROM patient  JOIN examination ON patient.id = examination.id  WHERE patient.sex = 'F' AND examination.symptoms IS NULL AND examination.sc170 IN ('negative', '0')","SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T1.sex = 'F' AND T2.symptoms IS NULL AND T3.sc170 IN ('negative', '0')",0,1
What is the anti Cardiolipin antibody concentration of the female patient with the highest uric acid level in the normal range?,challenging,"SELECT T3.`aCL IgG`, T3.`aCL IgM`, T3.`aCL IgA` FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE T1.SEX = 'F' AND T2.UA > 6.5 ORDER BY T2.UA DESC LIMIT 1","SELECT ""patient"".""id"", ""patient"".""sex"", ""examination"".""acl igg"", ""examination"".""acl igm"", ""examination"".""acl iga"" FROM ""patient"" JOIN ""examination"" ON ""patient"".""id"" = ""examination"".""id"" WHERE ""patient"".""sex"" = 'F' AND ""examination"".""ua"" <= 6.50 ORDER BY ""examination"".""ua"" DESC LIMIT 1","SELECT MAX(T1.`aCL IgG`, T1.`aCL IgM`, T1.`aCL IgA`) FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T2.sex = 'F' AND T3.UA <= 6.50",0,0
"Among the patients whose total bilirubin is over the normal range, how many of them have a peripheral pattern observed in the sheet of ANA examination?",challenging,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.`T-BIL` >= 2 AND T3.`ANA Pattern` LIKE '%P%',"SELECT COUNT(*)  FROM examination  INNER JOIN patient ON examination.id = patient.id  INNER JOIN laboratory ON examination.id = laboratory.id  WHERE T-BIL >= 2.0 AND ""ANA Pattern"" LIKE '%P%'",SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T3.`T-BIL` >= 2.0 AND T2.`ana pattern` LIKE '%P%',0,1
"For the patients with a normal range of creatinine phosphokinase, how many of them have a positive measure of degree of coagulation?",challenging,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.CPK < 250 AND (T3.KCT = '+' OR T3.RVVT = '+' OR T3.LAC = '+'),SELECT COUNT(*)  FROM examination  INNER JOIN patient ON examination.id = patient.id  INNER JOIN laboratory ON examination.id = laboratory.id  WHERE laboratory.cpk < 250 AND (examination.kct = '+' OR examination.rvvt = '+' OR examination.lac = '+'),SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T3.CPK < 250 AND (T2.KCT = '+' OR T2.RVVT = '+' OR T2.LAC = '+'),1,1
Please list the patient's ID if he or she has an abnormal level of red blood cell and is followed at the outpatient clinic.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE (T2.RBC <= 3.5 OR T2.RBC >= 6) AND T1.Admission = '-',SELECT patient.id  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE (laboratory.rbc <= 3.5 OR laboratory.rbc >= 6.0) AND patient.admission = '-',SELECT T2.id FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE (T3.rbc <= 3.5 OR T3.rbc >= 6.0) AND T2.admission = '-',1,0
Calculate the total average cost that Elijah Allen spent in the events on September and October.,challenging,"SELECT AVG(T2.cost) FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T1.last_name = 'Allen' AND T1.first_name = 'Elijah' AND (SUBSTR(T2.expense_date, 6, 2) = '09' OR SUBSTR(T2.expense_date, 6, 2) = '10')","SELECT AVG(e.cost) as average_cost FROM expense e JOIN member m ON e.link_to_member = m.member_id WHERE m.first_name = 'Elijah' AND m.last_name = 'Allen' AND (strftime('%m', e.expense_date) = '09' OR strftime('%m', e.expense_date) = '10')","SELECT AVG(T2.cost) FROM event AS T1 INNER JOIN expense AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T3.first_name = 'Elijah' AND T3.last_name = 'Allen' AND (strftime('%m', T2.expense_date) = '09' OR strftime('%m', T2.expense_date) = '10')",1,0
"How many times was the budget in Advertisement for ""Yearly Kickoff"" meeting more than ""October Meeting""?",challenging,SELECT CAST(SUM(CASE WHEN T2.event_name = 'Yearly Kickoff' THEN T1.amount ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.event_name = 'October Meeting' THEN T1.amount ELSE 0 END) FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T1.category = 'Advertisement' AND T2.type = 'Meeting',SELECT COUNT(*)  FROM budget  WHERE category = 'Advertisement'  AND (event_status = 'Yearly Kickoff'  AND amount > (SELECT SUM(amount) FROM budget WHERE event_status = 'October Meeting')),SELECT COUNT(*) FROM (SELECT CASE WHEN T1.event_name = 'Yearly Kickoff' AND T2.category = 'Advertisement' AND T1.amount > (SELECT T3.amount FROM event AS T3 INNER JOIN budget AS T4 ON T3.event_id = T4.link_to_event WHERE T3.event_name = 'October Meeting' AND T4.category = 'Advertisement') THEN 1 ELSE 0 END AS is_more FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event) WHERE is_more = 1,0,0
What is the name of the social event that was attended by the vice president of the Student_Club located at 900 E. Washington St.?,challenging,SELECT T2.event_name FROM attendance AS T1 INNER JOIN event AS T2 ON T2.event_id = T1.link_to_event INNER JOIN member AS T3 ON T1.link_to_member = T3.member_id WHERE T3.position = 'Vice President' AND T2.location = '900 E. Washington St.' AND T2.type = 'Social',SELECT event_name  FROM event  INNER JOIN attendance ON event.event_id = attendance.link_to_event  INNER JOIN member ON attendance.link_to_member = member.member_id  WHERE member.position = 'Vice President' AND event.type = 'Social' AND member.zip = (SELECT zip_code FROM zip_code WHERE city = 'Indianapolis' AND state = 'IN'),SELECT T1.event_name FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T1.type = 'Social' AND T3.position = 'Vice President' AND T3.zip IN (SELECT zip_code FROM zip_code WHERE location = '900 E. Washington St.'),0,1
Which members who were approved from 1/10/2019 to 11/19/2019? Please identify the member who attended the event and the link to their event.,challenging,"SELECT DISTINCT T1.link_to_member, T3.link_to_event FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN attendance AS T3 ON T2.member_id = T3.link_to_member WHERE date(SUBSTR(T1.expense_date, 1, 10)) BETWEEN '2019-01-10' AND '2019-11-19' AND T1.approved = 'true'","SELECT member.member_id, member.first_name, member.last_name, expense.approved, attendance.link_to_event FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN attendance ON member.member_id = attendance.link_to_member WHERE expense.approved = 'true' AND expense.expense_date BETWEEN '2019-01-10' and '2019-11-19'","SELECT T1.member_id, T1.first_name, T1.last_name, T1.email, T1.position, T1.t_shirt_size, T1.phone, T1.zip, T1.link_to_major, T3.link_to_event FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member INNER JOIN attendance AS T3 ON T1.member_id = T3.link_to_member WHERE T2.approved = 'true' AND T2.expense_date BETWEEN '2019-01-10' AND '2019-11-19'",0,0
Find the name and date of events with expenses for pizza that were more than fifty dollars but less than a hundred dollars.,challenging,"SELECT T1.event_name, T1.event_date FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event INNER JOIN expense AS T3 ON T2.budget_id = T3.link_to_budget WHERE T3.expense_description = 'Pizza' AND T3.cost > 50 AND T3.cost < 100","SELECT event.event_name, event.event_date FROM event JOIN expense ON event.event_id = expense.link_to_event WHERE expense.expense_description = 'Pizza' AND expense.cost > 50 AND expense.cost < 100","SELECT event.event_name, event.event_date FROM event INNER JOIN expense ON event.event_id = expense.link_to_event WHERE expense.expense_description = 'Pizza' AND expense.cost > 50 AND expense.cost < 100",0,0
"Among the members who incurred expenses in more than one event, who paid the most amount?",challenging,SELECT T2.member_id FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN budget AS T3 ON T1.link_to_budget = T3.budget_id INNER JOIN event AS T4 ON T3.link_to_event = T4.event_id GROUP BY T2.member_id HAVING COUNT(DISTINCT T4.event_id) > 1 ORDER BY SUM(T1.cost) DESC LIMIT 1,"SELECT member.first_name, member.last_name, SUM(expense.cost) as total_expense FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN event ON expense.link_to_event = event.event_id GROUP BY member.member_id HAVING COUNT(DISTINCT event.event_id) > 1 ORDER BY total_expense DESC LIMIT 1","SELECT T1.first_name, T1.last_name, T2.cost FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T2.cost = (SELECT MAX(T3.cost) FROM expense AS T3 WHERE (SELECT COUNT(T4.event_id) FROM event AS T4 WHERE T4.event_id = T3.link_to_event) > 1)",0,0
Give the full name and contact number of members who had to spend more than average on each expense.,challenging,"SELECT DISTINCT T3.first_name, T3.last_name, T3.phone FROM expense AS T1 INNER JOIN budget AS T2 ON T1.link_to_budget = T2.budget_id INNER JOIN member AS T3 ON T3.member_id = T1.link_to_member WHERE T1.cost > ( SELECT AVG(T1.cost) FROM expense AS T1 INNER JOIN budget AS T2 ON T1.link_to_budget = T2.budget_id INNER JOIN member AS T3 ON T3.member_id = T1.link_to_member )","SELECT member.first_name || ' ' || member.last_name AS full_name, member.phone FROM member JOIN expense ON member.member_id = expense.link_to_member WHERE expense.cost > (SELECT AVG(expense.cost) FROM expense)","SELECT member.first_name || ' ' || member.last_name AS full_name, member.phone FROM member INNER JOIN expense ON member.member_id = expense.link_to_member GROUP BY member.member_id HAVING AVG(expense.cost) > (SELECT AVG(expense.cost) FROM expense)",0,0
"Write the full name of the member who spent money for water, veggie tray and supplies and include the cost of it.",challenging,"SELECT T2.first_name, T2.last_name, T1.cost FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id WHERE T1.expense_description = 'Water, Veggie tray, supplies'","SELECT member.first_name, member.last_name, expense.cost  FROM member  JOIN expense ON member.member_id = expense.link_to_member  WHERE expense.expense_description = 'Water, Veggie tray, supplies'","SELECT member.first_name || ' ' || member.last_name AS FullName, expense.cost FROM member INNER JOIN expense ON member.member_id = expense.link_to_member WHERE expense.expense_description = 'Water, Veggie tray, supplies'",1,0
Write the full names of students who received funds on the date of 9/9/2019 and include the amount received.,challenging,"SELECT DISTINCT T3.first_name, T3.last_name, T4.amount FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T3.member_id = T2.link_to_member INNER JOIN income AS T4 ON T4.link_to_member = T3.member_id WHERE T4.date_received = '2019-09-09'","SELECT member.first_name, member.last_name, income.amount FROM member JOIN income ON member.member_id = income.link_to_member WHERE income.date_received = '9/9/2019'","SELECT member.first_name || ' ' || member.last_name AS FullName, income.amount FROM member INNER JOIN income ON member.member_id = income.link_to_member WHERE income.date_received = '9/9/2019'",0,0
What was the difference in gas consumption between CZK-paying customers and EUR-paying customers in 2012?,challenging,"SELECT SUM(IIF(T1.Currency = 'CZK', T2.Consumption, 0)) - SUM(IIF(T1.Currency = 'EUR', T2.Consumption, 0)) FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID WHERE SUBSTR(T2.Date, 1, 4) = '2012'",SELECT    SUM(CASE WHEN customers.currency = 'CZK' THEN yearmonth.consumption ELSE 0 END) -    SUM(CASE WHEN customers.currency = 'EUR' THEN yearmonth.consumption ELSE 0 END) AS 'Difference in Consumption' FROM    customers JOIN    transactions_1k ON customers.customerid = transactions_1k.customerid JOIN    yearmonth ON transactions_1k.date BETWEEN 201201 AND 201212 AND customers.customerid = yearmonth.customerid GROUP BY    customers.currency,"SELECT SUM(CASE WHEN T1.currency = 'CZK' THEN T3.consumption ELSE 0 END) - SUM(CASE WHEN T1.currency = 'EUR' THEN T3.consumption ELSE 0 END) AS 'Consumption Difference' FROM customers AS T1 INNER JOIN transactions_1k AS T2 ON T1.customerid = T2.customerid INNER JOIN yearmonth AS T3 ON T2.transactionid = T3.transactionid WHERE strftime('%Y', T3.date) = '2012'",0,0
