,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
21,265,Which cities do more than one employee under age 30 come from?,employee_hire_evaluation,medium,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,7,"SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1
SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1
SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1
SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1
SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1
SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1
SELECT city, COUNT(*) FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1",SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1
22,335,What the smallest version number and its template type code?,cre_Doc_Template_Mgt,medium,"SELECT min(Version_Number) ,  template_type_code FROM Templates",7,"SELECT MIN(version_number), template_type_code FROM templates GROUP BY template_type_code
SELECT MIN(version_number), template_type_code FROM templates WHERE template_id IN (SELECT template_id FROM documents) AND template_id IN (SELECT template_id FROM paragraphs) GROUP BY template_type_code
SELECT MIN(version_number), template_type_code FROM templates WHERE template_id IN (SELECT template_id FROM documents) AND template_id IN (SELECT template_id FROM paragraphs) GROUP BY template_type_code
SELECT MIN(version_number), template_type_code FROM templates GROUP BY template_type_code
SELECT MIN(version_number), template_type_code FROM templates GROUP BY template_type_code
SELECT MIN(version_number), template_type_code FROM templates GROUP BY template_type_code
SELECT MIN(version_number), template_type_code FROM templates GROUP BY template_type_code","SELECT MIN(version_number), template_type_code FROM templates GROUP BY template_type_code"
23,263,What is the number of employees from each city?,employee_hire_evaluation,medium,"SELECT count(*) ,  city FROM employee GROUP BY city",7,"SELECT city, COUNT(*) FROM employee GROUP BY city
SELECT city, COUNT(*) FROM employee GROUP BY city
SELECT city, COUNT(*) FROM employee GROUP BY city
SELECT city, COUNT(*) FROM employee GROUP BY city
SELECT city, COUNT(*) FROM employee GROUP BY city
SELECT city, COUNT(*) FROM employee GROUP BY city
SELECT city, COUNT(*) FROM employee GROUP BY city","SELECT city, COUNT(*) FROM employee GROUP BY city"
24,115,How many car models are produced in the usa?,car_1,hard,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,7,"SELECT COUNT(*) FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country IN (SELECT countryid FROM countries WHERE continent IN (SELECT contid FROM continents WHERE continent = 'usa')))
SELECT COUNT(*) FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country IN (SELECT countryid FROM countries WHERE continent IN (SELECT contid FROM continents WHERE continent = 'usa')))
SELECT COUNT(*) FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country IN (SELECT countryid FROM countries WHERE continent = 'usa'))
SELECT COUNT(*) FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country IN (SELECT countryid FROM countries WHERE continent IN (SELECT contid FROM continents WHERE continent = 'usa')))
SELECT COUNT(*) FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country IN (SELECT countryid FROM countries WHERE continent IN (SELECT contid FROM continents WHERE continent = 'usa')))
SELECT COUNT(*) FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country IN (SELECT countryid FROM countries WHERE continent IN (SELECT contid FROM continents WHERE continent = 'usa')))
SELECT COUNT(*) FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country IN (SELECT countryid FROM countries WHERE continent IN (SELECT contid FROM continents WHERE continent = 'usa')))",SELECT COUNT(*) FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country IN (SELECT countryid FROM countries WHERE continent IN (SELECT contid FROM continents WHERE continent = 'usa')))
25,332,Return the type code of the template type that the most templates belong to.,cre_Doc_Template_Mgt,hard,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,7,"SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1",SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
26,180,What country is Jetblue Airways affiliated with?,flight_2,easy,"SELECT Country FROM AIRLINES WHERE Airline  =  ""JetBlue Airways""",7,"SELECT country FROM airports WHERE airportcode IN (SELECT sourceairport FROM flights WHERE airline = 'Jetblue Airways') AND countryabbrev IN (SELECT abbreviation FROM airlines WHERE airline = 'Jetblue Airways')
SELECT country FROM airports WHERE airportcode IN (SELECT sourceairport FROM flights WHERE airline = 'Jetblue Airways') AND countryabbrev IN (SELECT abbreviation FROM airlines WHERE airline = 'Jetblue Airways')
SELECT country FROM airports WHERE airportcode IN (SELECT destairport FROM flights WHERE airline = 'Jetblue Airways') AND countryabbrev IN (SELECT abbreviation FROM airlines WHERE airline = 'Jetblue Airways')
SELECT country FROM airports WHERE airportcode IN (SELECT destairport FROM flights WHERE airline = 'JetBlue Airways') AND countryabbrev IN (SELECT abbreviation FROM airlines WHERE airline = 'JetBlue Airways')
SELECT country FROM airports WHERE airportcode IN (SELECT sourceairport FROM flights WHERE airline = 'Jetblue Airways') AND countryabbrev IN (SELECT countryabbrev FROM airports WHERE airportcode IN (SELECT destairport FROM flights WHERE airline = 'Jetblue Airways'))
SELECT country FROM airports WHERE airportcode IN (SELECT destairport FROM flights WHERE airline = 'Jetblue Airways') AND countryabbrev IN (SELECT abbreviation FROM airlines WHERE airline = 'Jetblue Airways')
SELECT country FROM airports WHERE airportcode IN (SELECT sourceairport FROM flights WHERE airline = 'Jetblue Airways') AND countryabbrev IN (SELECT abbreviation FROM airlines WHERE airline = 'Jetblue Airways')",SELECT country FROM airports WHERE airportcode IN (SELECT sourceairport FROM flights WHERE airline = 'Jetblue Airways') AND countryabbrev IN (SELECT abbreviation FROM airlines WHERE airline = 'Jetblue Airways')
27,108,What is the name of the country with the most car makers?,car_1,extra,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,7,"SELECT countryname FROM countries WHERE countryid = (     SELECT country     FROM car_makers     GROUP BY country     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT countryname FROM countries WHERE countryid = (     SELECT country     FROM car_makers     GROUP BY country     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT countryname FROM countries WHERE countryid = (     SELECT country     FROM car_makers     GROUP BY country     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT countryname FROM countries WHERE countryid = (SELECT country FROM car_makers GROUP BY country ORDER BY COUNT(*) DESC LIMIT 1)
SELECT countryname FROM countries WHERE countryid = (     SELECT country     FROM car_makers     GROUP BY country     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT countryname FROM countries WHERE countryid = (     SELECT country     FROM car_makers     GROUP BY country     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT countryname FROM countries WHERE countryid = (SELECT country FROM car_makers GROUP BY country ORDER BY COUNT(*) DESC LIMIT 1)",SELECT countryname FROM countries WHERE countryid = (     SELECT country     FROM car_makers     GROUP BY country     ORDER BY COUNT(*) DESC     LIMIT 1 )
28,286,Which shops run with no employees? Find the shop names,employee_hire_evaluation,hard,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),7,"SELECT s.name FROM shop s WHERE s.shop_id NOT IN (     SELECT h.shop_id     FROM hiring h     WHERE h.employee_id IN (         SELECT e.employee_id         FROM employee e     ) )
SELECT s.name FROM shop s WHERE s.shop_id NOT IN (     SELECT h.shop_id     FROM hiring h     WHERE h.employee_id IN (         SELECT e.employee_id         FROM employee e     ) )
SELECT s.name FROM shop s WHERE s.shop_id NOT IN (     SELECT h.shop_id     FROM hiring h     WHERE h.employee_id IN (         SELECT e.employee_id         FROM employee e     ) )
SELECT s.name FROM shop s WHERE s.shop_id NOT IN (     SELECT h.shop_id     FROM hiring h     WHERE h.employee_id IN (         SELECT e.employee_id         FROM employee e     ) )
SELECT shop.name FROM shop WHERE shop.shop_id NOT IN (     SELECT hiring.shop_id     FROM hiring     WHERE hiring.employee_id IN (         SELECT employee.employee_id         FROM employee     ) )
SELECT s.name FROM shop s WHERE s.shop_id NOT IN (     SELECT h.shop_id     FROM hiring h     WHERE h.employee_id IN (         SELECT e.employee_id         FROM employee e     ) )
SELECT s.name FROM shop s WHERE NOT EXISTS (     SELECT 1     FROM hiring h     WHERE h.shop_id = s.shop_id )",SELECT s.name FROM shop s WHERE s.shop_id NOT IN (     SELECT h.shop_id     FROM hiring h     WHERE h.employee_id IN (         SELECT e.employee_id         FROM employee e     ) )
29,741,Give the name of the nation that uses the greatest amount of languages.,world_1,extra,SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1,7,"SELECT country.name FROM country JOIN (     SELECT countrycode, COUNT(*) AS num_languages     FROM countrylanguage     GROUP BY countrycode     ORDER BY num_languages DESC     LIMIT 1 ) AS max_languages ON country.code = max_languages.countrycode
SELECT country.name FROM country JOIN (     SELECT countrycode, COUNT(*) AS language_count     FROM countrylanguage     GROUP BY countrycode     ORDER BY language_count DESC     LIMIT 1 ) AS max_languages ON country.code = max_languages.countrycode
SELECT country.name FROM country JOIN (     SELECT countrycode, COUNT(*) AS num_languages     FROM countrylanguage     GROUP BY countrycode     ORDER BY num_languages DESC     LIMIT 1 ) AS subquery ON country.code = subquery.countrycode
SELECT country.name FROM country JOIN (     SELECT countrycode, COUNT(*) AS language_count     FROM countrylanguage     GROUP BY countrycode     ORDER BY language_count DESC     LIMIT 1 ) AS max_language_count ON country.code = max_language_count.countrycode
SELECT country.name FROM country JOIN (     SELECT countrycode, COUNT(*) AS num_languages     FROM countrylanguage     GROUP BY countrycode     ORDER BY num_languages DESC     LIMIT 1 ) AS subquery ON country.code = subquery.countrycode
SELECT country.name FROM country JOIN (     SELECT countrycode, COUNT(*) AS num_languages     FROM countrylanguage     GROUP BY countrycode     ORDER BY num_languages DESC     LIMIT 1 ) AS max_languages ON country.code = max_languages.countrycode
select country.name from country join countrylanguage on country.code = countrylanguage.countrycode group by country.name order by count(countrylanguage.language) desc limit 1","SELECT country.name FROM country JOIN (     SELECT countrycode, COUNT(*) AS num_languages     FROM countrylanguage     GROUP BY countrycode     ORDER BY num_languages DESC     LIMIT 1 ) AS max_languages ON country.code = max_languages.countrycode"
30,762,"Find the name, population and expected life length of asian country with the largest area?",world_1,hard,"SELECT Name ,  Population ,  LifeExpectancy FROM country WHERE Continent  =  ""Asia"" ORDER BY SurfaceArea DESC LIMIT 1",7,"SELECT name, population, lifeexpectancy FROM country WHERE continent = 'Asia' ORDER BY surfacearea DESC LIMIT 1
SELECT name, population, lifeexpectancy FROM country WHERE continent = 'Asia' ORDER BY surfacearea DESC LIMIT 1
SELECT name, population, lifeexpectancy FROM country WHERE continent = 'Asia' ORDER BY surfacearea DESC LIMIT 1
SELECT name, population, lifeexpectancy FROM country WHERE continent = 'Asia' ORDER BY surfacearea DESC LIMIT 1
SELECT country.name, country.population, country.lifeexpectancy FROM country WHERE country.continent = 'Asia' ORDER BY country.surfacearea DESC LIMIT 1
SELECT name, population, lifeexpectancy FROM country WHERE continent = 'Asia' ORDER BY surfacearea DESC LIMIT 1
SELECT name, population, lifeexpectancy FROM country WHERE continent = 'Asia' ORDER BY surfacearea DESC LIMIT 1","SELECT name, population, lifeexpectancy FROM country WHERE continent = 'Asia' ORDER BY surfacearea DESC LIMIT 1"
31,515,Which department offers the most number of degrees? List department name and id.,student_transcripts_tracking,extra,"SELECT T2.department_name ,  T1.department_id FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id  =  T2.department_id GROUP BY T1.department_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT department_name, department_id FROM departments WHERE department_id IN (     SELECT department_id     FROM degree_programs     GROUP BY department_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT department_name, department_id FROM departments WHERE department_id = (     SELECT department_id     FROM degree_programs     GROUP BY department_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT department_name, department_id FROM departments WHERE department_id = (     SELECT department_id     FROM degree_programs     GROUP BY department_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT department_name, department_id FROM departments WHERE department_id = (     SELECT department_id     FROM degree_programs     GROUP BY department_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT department_name, department_id FROM departments WHERE department_id IN (     SELECT department_id FROM degree_programs     GROUP BY department_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT d.department_name, d.department_id FROM departments d JOIN degree_programs dp ON d.department_id = dp.department_id GROUP BY d.department_id ORDER BY COUNT(dp.degree_program_id) DESC LIMIT 1
SELECT department_name, department_id FROM departments WHERE department_id = (     SELECT department_id     FROM degree_programs     GROUP BY department_id     ORDER BY COUNT(*) DESC     LIMIT 1 )","SELECT department_name, department_id FROM departments WHERE department_id = (     SELECT department_id     FROM degree_programs     GROUP BY department_id     ORDER BY COUNT(*) DESC     LIMIT 1 )"
32,326,Count the number of templates of the type CV.,cre_Doc_Template_Mgt,easy,"SELECT count(*) FROM Templates WHERE template_type_code  =  ""CV""",7,"SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV' AND template_id IN (     SELECT template_id     FROM documents     WHERE document_id IN (         SELECT document_id         FROM paragraphs         WHERE paragraph_text LIKE '%ref_template_types%'     ) )
SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV' AND template_id IN (     SELECT template_id     FROM documents     WHERE document_id IN (         SELECT document_id         FROM paragraphs         WHERE paragraph_text LIKE '%ref_template_types%'     ) )
SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV' AND template_id IN (     SELECT template_id     FROM documents     WHERE document_id IN (         SELECT document_id         FROM paragraphs         WHERE paragraph_text LIKE '%ref_template_types%'     ) )
SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV' AND template_id IN (SELECT template_id FROM documents WHERE document_id IN (SELECT document_id FROM paragraphs))
SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV' AND template_id IN (     SELECT template_id     FROM documents     WHERE document_id IN (         SELECT document_id         FROM paragraphs         WHERE paragraph_text LIKE '%ref_template_types%'     ) )
SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV' AND template_id IN (SELECT template_id FROM documents WHERE document_id IN (SELECT document_id FROM paragraphs))
SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV' AND template_id IN (SELECT template_id FROM documents WHERE document_id IN (SELECT document_id FROM paragraphs WHERE paragraph_text LIKE '%CV%'))",SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV' AND template_id IN (     SELECT template_id     FROM documents     WHERE document_id IN (         SELECT document_id         FROM paragraphs         WHERE paragraph_text LIKE '%ref_template_types%'     ) )
