Question,difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
What is the telephone number for the school with the lowest average score in reading in Fresno Unified?,moderate,SELECT T2.Phone FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.District = 'Fresno Unified' AND T1.AvgScrRead IS NOT NULL ORDER BY T1.AvgScrRead ASC LIMIT 1,SELECT phone FROM schools JOIN satscores ON schools.cdscode = satscores.cds WHERE dname = 'Fresno Unified' ORDER BY avgscrread ASC LIMIT 1,SELECT T2.phone FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode INNER JOIN satscores AS T3 ON T2.CDSCode = T3.cds WHERE T2.district = 'Fresno Unified' ORDER BY T3.avgscrread ASC LIMIT 1,0,0
List the names of virtual schools that are among the top 5 in their respective counties based on average reading scores.,simple,"SELECT School FROM (SELECT T2.School,T1.AvgScrRead, RANK() OVER (PARTITION BY T2.County ORDER BY T1.AvgScrRead DESC) AS rnk FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.Virtual = 'F' ) ranked_schools WHERE rnk <= 5",SELECT s.school_name FROM schools s JOIN satscores sc ON s.cdscode = sc.cds WHERE s.virtual = 'F' ORDER BY sc.avgscrread DESC LIMIT 5,"SELECT T2.School, T2.County FROM schools AS T2 INNER JOIN satscores AS T1 ON T2.cdscode = T1.cds WHERE T2.Virtual = 'F' AND T1.rtype = 'S' ORDER BY T1.avgscrread DESC, T2.County LIMIT 5",0,0
What is the type of education offered in the school who scored the highest average in Math?,simple,SELECT T2.EdOpsName FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.AvgScrMath DESC LIMIT 1,SELECT DISTINCT school_type FROM schools WHERE cdscode IN (SELECT cds FROM satscores ORDER BY avgscrmath DESC LIMIT 1),SELECT T2.eilname FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.cdscode ORDER BY T1.avgscrmath DESC LIMIT 1,0,0
"What is the average math score of the school with the lowest average score for all subjects, and in which county is it located?",moderate,"SELECT T1.AvgScrMath, T2.County FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T1.AvgScrMath IS NOT NULL ORDER BY T1.AvgScrMath + T1.AvgScrRead + T1.AvgScrWrite ASC LIMIT 1","SELECT AVG(satscores.avgscrmath) AS average_math_score, frpm.county_name FROM satscores JOIN schools ON satscores.cds = schools.cdscode JOIN frpm ON schools.cdscode = frpm.cdscode GROUP BY frpm.county_name ORDER BY AVG(satscores.avgscrmath + satscores.avgscrread + satscores.avgscrwrite) ASC LIMIT 1","SELECT T3.AvgScrMath, T2.County FROM (SELECT T1.cdscode, T1.AvgScrRead + T1.AvgScrMath + T1.AvgScrWrite AS AvgScoreAll FROM satscores AS T1) AS T2 INNER JOIN schools AS T3 ON T2.cdscode = T3.cdscode ORDER BY T2.AvgScoreAll ASC LIMIT 1",0,0
What is the average writing score of the school who has the highest number of test takers whose total SAT sscores are greater or equal to 1500? Indicate the city to where the school is situated.,simple,"SELECT T1.AvgScrWrite, T2.City FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1","SELECT s.city, AVG(ss.avgscrwrite) AS avg_writing_score FROM satscores ss JOIN schools s ON ss.cds = s.cdscode WHERE ss.numge1500 >= 1500 GROUP BY s.city ORDER BY avg_writing_score DESC LIMIT 1","SELECT T2.city, AVG(T3.avgscrwrite) AS avg_writing_score FROM satscores AS T3 INNER JOIN schools AS T2 ON T3.cds = T2.cdscode WHERE T3.numge1500 >= 1500 GROUP BY T2.cdscode ORDER BY T3.numtsttakr DESC LIMIT 1",0,0
What is the average writing score of each of the schools managed by Ricci Ulrich? List the schools and the corresponding average writing scores.,moderate,"SELECT T2.School, T1.AvgScrWrite FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.AdmFName1 = 'Ricci' AND T2.AdmLName1 = 'Ulrich'","SELECT s.school, AVG(ss.avgscrwrite) AS avg_writing_score FROM schools s JOIN satscores ss ON s.cdscode = ss.cds JOIN (     SELECT e.admfname, e.admlname     FROM employees e     WHERE e.admfname = 'Ricci' AND e.admlname = 'Ulrich' ) AS managers ON s.admfname1 = managers.admfname AND s.admlname1 = managers.admlname GROUP BY s.school","SELECT T2.School, AVG(T3.avgscrwrite) AS AvgWritingScore FROM schools AS T2 INNER JOIN frpm AS T3 ON T2.cdscode = T3.cdscode WHERE T2.admlname1 = 'Ulrich' AND T2.admfname1 = 'Ricci' GROUP BY T2.School",0,0
Which state special schools have the highest number of enrollees from grades 1 through 12?,simple,SELECT T2.School FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.DOC = 31 ORDER BY T1.`Enrollment (K-12)` DESC LIMIT 1,"SELECT s.state, SUM(s.enrollment_k_12) AS total_enrollment FROM schools s JOIN frpm f ON s.cdscode = f.cdscode WHERE s.soc = 31 AND s.statustype = 'K-12' GROUP BY s.state ORDER BY total_enrollment DESC LIMIT 10",NULL,0,0
What is the monthly average number of schools that opened in Alameda County under the jurisdiction of the Elementary School District in 1980?,moderate,"SELECT CAST(COUNT(School) AS REAL) / 12 FROM schools WHERE DOC = 52 AND County = 'Alameda' AND strftime('%Y', OpenDate) = '1980'",SELECT AVG(num_schools_opened) AS monthly_average FROM (     SELECT COUNT(*) AS num_schools_opened     FROM schools     WHERE county = 'Alameda' AND statustype = 'Elementary School District' AND EXTRACT(YEAR FROM opendate) = 1980 ) AS subquery,"SELECT COUNT(T2.School) / 12 AS MonthlyAverage FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.County = 'Alameda' AND T2.DOC = 52 AND strftime('%Y', T2.OpenDate) = '1980'",0,0
What is the ratio of merged Unified School District schools in Orange County to merged Elementary School District schools?,moderate,SELECT CAST(SUM(CASE WHEN DOC = 54 THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN DOC = 52 THEN 1 ELSE 0 END) FROM schools WHERE StatusType = 'Merged' AND County = 'Orange',SELECT COUNT(*) FROM schools WHERE county = 'Orange County' AND doc = 54) / (SELECT COUNT(*) FROM schools WHERE county = 'Orange County' AND doc = 52),NULL,0,0
Which different county has the most number of closed schools? Please provide the name of each school as well as the closure date.,moderate,"SELECT DISTINCT County, School, ClosedDate FROM schools WHERE County = ( SELECT County FROM schools WHERE StatusType = 'Closed' GROUP BY County ORDER BY COUNT(School) DESC LIMIT 1 ) AND StatusType = 'Closed' AND school IS NOT NULL","SELECT s.county AS County, s.school AS School, s.closeddate AS Closure_Date FROM schools s WHERE s.statustype = 'Closed' ORDER BY COUNT(*) DESC LIMIT 1","SELECT T2.County, T2.School, T2.ClosedDate FROM schools AS T2 WHERE T2.Statustype = 'Closed' ORDER BY T2.County",0,0
What is the postal street address for the school with the 7th highest Math average? Indicate the school's name.,simple,"SELECT T2.MailStreet, T2.School FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.AvgScrMath DESC LIMIT 6, 1",SELECT street AS Postal_Street_Address FROM schools ORDER BY avgscrmath DESC LIMIT 1 OFFSET 6,"SELECT T2.street, T2.school FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.cdscode ORDER BY T1.avgscrmath DESC LIMIT 7 OFFSET 6",0,0
In which mailing street address can you find the school that has the lowest average score in reading? Also give the school's name.,simple,"SELECT T2.MailStreet, T2.School FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T1.AvgScrRead IS NOT NULL ORDER BY T1.AvgScrRead ASC LIMIT 1","SELECT s.school, s.mailstreet, ss.avgscrread FROM schools s JOIN satscores ss ON s.cdscode = ss.cds ORDER BY ss.avgscrread ASC LIMIT 1","SELECT T2.mailstreet, T2.school FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.cdscode ORDER BY T1.avgscrread ASC LIMIT 1",0,0
What is the total number of schools whose total SAT scores are greater or equal to 1500 whose mailing city is Lakeport?,simple,SELECT COUNT(T1.cds) FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.MailCity = 'Lakeport' AND (T1.AvgScrRead + T1.AvgScrMath + T1.AvgScrWrite) >= 1500,SELECT COUNT(*) AS total_schools FROM satscores s JOIN schools sch ON s.cds = sch.cdscode WHERE s.avgscrread + s.avgscrmath + s.avgscrwrite >= 1500 AND sch.mailcity = 'Lakeport',SELECT COUNT(T2.school) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode INNER JOIN satscores AS T3 ON T2.CDSCode = T3.CDS WHERE T2.mailcity = 'Lakeport' AND (T3.avgscrread + T3.avgscrmath + T3.avgscrwrite) >= 1500,1,0
How many test takers are there at the school/s whose mailing city address is in Fresno?,simple,SELECT T1.NumTstTakr FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.MailCity = 'Fresno',SELECT SUM(numtsttakr) AS total_test_takers FROM satscores WHERE mailcity = 'Fresno',SELECT SUM(T2.numtsttakr) FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.cdscode WHERE T2.mailcity = 'Fresno',0,0
Please specify all of the schools and their related mailing zip codes that are under Avetik Atoian's administration.,simple,"SELECT School, MailZip FROM schools WHERE AdmFName1 = 'Avetik' AND AdmLName1 = 'Atoian'","SELECT s.school, s.mailzip FROM schools s JOIN administrators a ON s.cdscode = a.cdscode WHERE a.admlname1 = 'Atoian' AND a.admlname2 = 'Atoian' AND a.admlname3 = 'Atoian'","SELECT T2.school, T2.mailzip FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.admlname1 = 'Atoian' AND T2.admfname1 = 'Avetik'",0,1
"Of the schools with a mailing state address in California, what is the ratio of the schools located in the county of Colusa against the school located in the county of Humboldt?",moderate,SELECT CAST(SUM(CASE WHEN County = 'Colusa' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN County = 'Humboldt' THEN 1 ELSE 0 END) FROM schools WHERE MailState = 'CA',"SELECT    COUNT(DISTINCT CASE WHEN s.county = 'Colusa' THEN s.ncesschool END) AS colusa_schools,   COUNT(DISTINCT CASE WHEN s.county = 'Humboldt' THEN s.ncesschool END) AS humboldt_schools,   COUNT(DISTINCT CASE WHEN s.county = 'Colusa' THEN s.ncesschool END) / COUNT(DISTINCT CASE WHEN s.county = 'Humboldt' THEN s.ncesschool END) AS ratio FROM    schools s WHERE    s.mailstate = 'CA'","SELECT COUNT(T2.School) AS ColusaCount, (SELECT COUNT(T4.School) FROM schools AS T4 WHERE T4.State = 'CA' AND T4.County = 'Humboldt') AS HumboldtCount, (COUNT(T2.School) * 1.0) / (SELECT COUNT(T4.School) FROM schools AS T4 WHERE T4.State = 'CA' AND T4.County = 'Humboldt') AS Ratio FROM schools AS T2 WHERE T2.State = 'CA' AND T2.County = 'Colusa'",0,0
"Of all the schools with a mailing state address in California, how many are active in San Joaquin city?",simple,SELECT COUNT(CDSCode) FROM schools WHERE City = 'San Joaquin' AND MailState = 'CA' AND StatusType = 'Active',SELECT COUNT(*) AS active_schools_in_san_joaquin FROM schools WHERE mailstate = 'CA' AND city = 'San Joaquin' AND statustype = 'Active',SELECT COUNT(*) FROM schools WHERE county = 'San Joaquin' AND state = 'CA' AND closeddate IS NULL,1,0
What is the phone number and extension number for the school that had the 333rd highest average writing score?,simple,"SELECT T2.Phone, T2.Ext FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.AvgScrWrite DESC LIMIT 332, 1","SELECT phone, ext FROM satscores ORDER BY avgscrwrite DESC LIMIT 1 OFFSET 332","SELECT T2.phone, T2.ext FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.cdscode ORDER BY T1.avgscrwrite DESC LIMIT 1 OFFSET 332",0,1
What is the phone number and extension number for the school with the zip code 95203-3704? Indicate the school's name.,simple,"SELECT Phone, Ext, School FROM schools WHERE Zip = '95203-3704'","SELECT phone, ext, school FROM schools WHERE zip = '95203-3704'","SELECT T2.School, T2.Phone, T2.Ext FROM schools AS T2 WHERE T2.Zip = '95203-3704'",1,0
What is the website for the schools under the administrations of Mike Larson and Dante Alvarez?,simple,SELECT Website FROM schools WHERE (AdmFName1 = 'Mike' AND AdmLName1 = 'Larson') OR (AdmFName1 = 'Dante' AND AdmLName1 = 'Alvarez'),SELECT website FROM schools WHERE (admfname1 = 'Mike' AND admlname1 = 'Larson') OR (admfname2 = 'Dante' AND admlname2 = 'Alvarez'),SELECT T2.website FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE (T2.admfname1 = 'Mike' AND T2.admlname1 = 'Larson') OR (T2.admfname2 = 'Dante' AND T2.admlname2 = 'Alvarez'),0,0
What are the websites for all the partially virtual chartered schools located in San Joaquin?,simple,SELECT Website FROM schools WHERE County = 'San Joaquin' AND Virtual = 'P' AND Charter = 1,SELECT website FROM schools WHERE virtual = 'P' AND charter = 1 AND city = 'San Joaquin',SELECT T2.website FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.virtual = 'P' AND T2.Charter = 1 AND T2.county = 'San Joaquin',0,1
How many chartered schools located in the city of Hickman are owned by the Elementary School District?,simple,SELECT COUNT(School) FROM schools WHERE DOC = 52 AND Charter = 1 AND City = 'Hickman',SELECT COUNT(*) AS chartered_schools_in_hickman FROM schools WHERE city = 'Hickman' AND charter = 1 AND doc = 52,SELECT COUNT(T2.School) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.City = 'Hickman' AND T2.Charter = 1 AND T2.DOC = 52,1,1
What is the total number of non-chartered schools in the county of Los Angeles with a percent (%) of eligible free meals for grades 1 through 12 that is less than 0.18%?,challenging,SELECT COUNT(T2.School) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.County = 'Los Angeles' AND T2.Charter = 0 AND CAST(T1.`Free Meal Count (K-12)` AS REAL) * 100 / T1.`Enrollment (K-12)` < 0.18,SELECT COUNT(*) AS total_non_chartered_schools FROM frpm f JOIN schools s ON f.cdscode = s.cdscode WHERE s.charter = 0 AND f.county_name = 'Los Angeles' AND (f.`Free Meal Count (K-12)` * 100.0 / f.`Enrollment (K-12)`) < 0.18,NULL,0,0
"In chartered schools with charter number 00D2, what are the names of all the administrators? Include the name of the school and the city to which it belongs",simple,"SELECT AdmFName1, AdmLName1, School, City FROM schools WHERE Charter = 1 AND CharterNum = '00D2'","SELECT s.school AS SchoolName, s.city AS SchoolCity, CONCAT(s.admfname1, ' ', s.admlname1) AS Admin1, CONCAT(s.admfname2, ' ', s.admlname2) AS Admin2, CONCAT(s.admfname3, ' ', s.admlname3) AS Admin3 FROM schools s WHERE s.charter = 1 AND s.charternum = '00D2'","SELECT T2.School, T2.City, T4.AdmFName1, T4.AdmLName1, T4.AdmEmail1, T4.AdmFName2, T4.AdmLName2, T4.AdmEmail2, T4.AdmFName3, T4.AdmLName3, T4.AdmEmail3 FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode INNER JOIN schools AS T3 ON T1.CDSCode = T3.CDSCode INNER JOIN administrators AS T4 ON T3.CDSCode = T4.CDSCode WHERE T1.Charter = 1 AND T1.Charternum = '00D2'",0,0
What is the total number of schools with a mailing city in Hickman belonging to the charter number 00D4?,simple,SELECT COUNT(*) FROM schools WHERE CharterNum = '00D4' AND MailCity = 'Hickman',SELECT COUNT(*) AS total_schools FROM schools WHERE mailcity = 'Hickman' AND charter = '00D4',SELECT COUNT(T2.school) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.mailcity = 'Hickman' AND T2.charternum = '00D4',0,1
What is the ratio in percentage of Santa Clara County schools that are locally funded compared to all other types of charter school funding?,moderate,SELECT CAST(SUM(CASE WHEN FundingType = 'Locally funded' THEN 1 ELSE 0 END) AS REAL) * 100 / SUM(CASE WHEN FundingType != 'Locally funded' THEN 1 ELSE 0 END) FROM schools WHERE County = 'Santa Clara' AND Charter = 1,SELECT    ((SELECT COUNT(*) FROM schools WHERE county = 'Santa Clara' AND fundingtype = 'locally funded') * 100.0 /     (SELECT COUNT(*) FROM schools WHERE county = 'Santa Clara' AND fundingtype = 'charter')) AS ratio_percentage FROM schools LIMIT 1,NULL,0,0
"Between 1/1/2000 to 12/31/2005, how many directly funded schools opened in the county of Stanislaus?",simple,"SELECT COUNT(School) FROM schools WHERE strftime('%Y', OpenDate) BETWEEN '2000' AND '2005' AND County = 'Stanislaus' AND FundingType = 'Directly funded'",SELECT COUNT(*) AS directly_funded_schools_opened FROM schools WHERE statustype = 'Directly Funded' AND county = 'Stanislaus' AND opendate BETWEEN '2000-01-01' AND '2005-12-31',NULL,0,0
What is the total amount of Community College District closure in 1989 in the city of San Francisco?,simple,"SELECT COUNT(School) FROM schools WHERE strftime('%Y', ClosedDate) = '1989' AND City = 'San Francisco' AND DOCType = 'Community College District'",SELECT COUNT(*) AS closure_count FROM schools WHERE city = 'San Francisco' AND closeddate LIKE '1989%' AND school LIKE '%Community College District%',"SELECT COUNT(*) FROM schools WHERE city = 'San Francisco' AND strftime('%Y', closeddate) = '1989' AND doc = 'Community College District'",0,0
Which county reported the most number of school closure in the 1980s with school wonership code belonging to Youth Authority Facilities (CEA)?,moderate,"SELECT County FROM schools WHERE strftime('%Y', ClosedDate) BETWEEN '1980' AND '1989' AND StatusType = 'Closed' AND SOC = 11 GROUP BY County ORDER BY COUNT(School) DESC LIMIT 1","SELECT county, COUNT(*) AS closure_count FROM schools WHERE SOC = 11 AND closeddate BETWEEN '1980-01-01' AND '1989-12-31' GROUP BY county ORDER BY closure_count DESC LIMIT 1","SELECT T2.County, COUNT(T2.School) AS ClosureCount FROM schools AS T2 WHERE T2.SOC = 11 AND strftime('%Y', T2.ClosedDate) BETWEEN '1980' AND '1989' GROUP BY T2.County ORDER BY ClosureCount DESC LIMIT 1",0,0
Please provide the National Center for Educational Statistics school district identification number for all schools with a School Ownership Code that are part of the State Special Schools.,simple,SELECT NCESDist FROM schools WHERE SOC = 31,SELECT DISTINCT s.ncesdist FROM schools s JOIN frpm f ON s.cdscode = f.cdscode WHERE s.soc = 31,SELECT T2.ncesdist FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.SOC = 31,1,1
How many active and closed District Community Day Schools are there in the county of Alpine?,simple,SELECT COUNT(School) FROM schools WHERE (StatusType = 'Closed' OR StatusType = 'Active') AND SOC = 69 AND County = 'Alpine',SELECT COUNT(*) AS total_districts FROM schools WHERE county = 'Alpine' AND (statustype = 'Active' OR closeddate IS NOT NULL),NULL,0,0
What is the district code for the School that does not offer a magnet program in the city of Fresno?,simple,SELECT T1.`District Code` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.City = 'Fresno' AND T2.Magnet = 0,SELECT DISTINCT s.district_code FROM schools s WHERE s.city = 'Fresno' AND s.magnet = 0,SELECT T2.DistrictCode FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.City = 'Fresno' AND T2.Magnet = 0,0,0
How many students from the ages of 5 to 17 are enrolled at the State Special School school in Fremont for the 2014-2015 academic year?,moderate,SELECT T1.`Enrollment (Ages 5-17)` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.EdOpsCode = 'SSS' AND T2.City = 'Fremont' AND T1.`Academic Year` BETWEEN 2014 AND 2015,SELECT SUM(enrollment_ages_5_17) AS total_students FROM frpm JOIN schools ON frpm.cdscode = schools.cdscode WHERE schools.edopscode = 'SSS' AND schools.school = 'Fremont' AND frpm.academic_year = '2014-2015',NULL,0,0
