,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
85,101,Find the make and production time of the cars that were produced in the earliest year?,car_1,extra,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);",7,"SELECT c.makeid, c.model, c.make, cd.year, cm.maker FROM car_names c JOIN cars_data cd ON c.makeid = cd.id JOIN car_makers cm ON c.maker = cm.id WHERE cd.year = (SELECT MIN(year) FROM cars_data) ORDER BY cd.year ASC
SELECT c.make, c.year FROM car_names AS c JOIN (     SELECT MIN(year) AS earliest_year     FROM cars_data ) AS e ON c.year = e.earliest_year
SELECT c.make, c.year FROM car_names AS c JOIN (     SELECT MIN(year) AS earliest_year     FROM cars_data ) AS e ON c.year = e.earliest_year
SELECT c.make, c.year FROM car_names AS c JOIN (     SELECT MIN(year) AS earliest_year     FROM cars_data ) AS e ON c.year = e.earliest_year
SELECT c.make, c.year FROM car_names AS cn JOIN car_makers AS cm ON cn.makeid = cm.id JOIN model_list AS ml ON cn.model = ml.modelid JOIN cars_data AS cd ON cn.makeid = cd.id WHERE c.year = (SELECT MIN(year) FROM cars_data)
SELECT c.makeid, c.model, c.make, cd.year, cm.maker, cm.fullname FROM car_names c JOIN cars_data cd ON c.makeid = cd.id JOIN car_makers cm ON c.makeid = cm.id WHERE cd.year = (SELECT MIN(year) FROM cars_data)
SELECT c.make, c.year FROM car_names AS cn JOIN model_list AS ml ON cn.makeid = ml.modelid JOIN car_makers AS cm ON ml.maker = cm.id JOIN cars_data AS cd ON cn.makeid = cd.id WHERE c.year = (SELECT MIN(year) FROM cars_data)","SELECT c.make, c.year FROM car_names AS c JOIN (     SELECT MIN(year) AS earliest_year     FROM cars_data ) AS e ON c.year = e.earliest_year"
86,461,Find the year that has the most number of matches.,wta_1,hard,SELECT YEAR FROM matches GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,7,"SELECT year, COUNT(*) as match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1
SELECT year, COUNT(*) as match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1
SELECT year, COUNT(*) as match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1
SELECT year, COUNT(*) as match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1
SELECT year, COUNT(*) as match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1
SELECT year, COUNT(*) as match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1
SELECT year, COUNT(*) as match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1","SELECT year, COUNT(*) as match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1"
87,831,Return the average attendance across all shows.,orchestra,easy,SELECT avg(Attendance) FROM SHOW,7,"SELECT AVG(attendance) FROM show
SELECT AVG(attendance) FROM show
SELECT AVG(attendance) FROM show
SELECT AVG(attendance) FROM show
SELECT AVG(attendance) FROM show
SELECT AVG(attendance) FROM show
SELECT AVG(attendance) FROM show",SELECT AVG(attendance) FROM show
88,303,"What is the document id, template id and description for document named ""Robbin CV""?",cre_Doc_Template_Mgt,medium,"SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  ""Robbin CV""",7,"SELECT documents.document_id, templates.template_id, documents.document_description FROM documents INNER JOIN templates ON documents.template_id = templates.template_id WHERE documents.document_name = 'Robbin CV'
SELECT documents.document_id, templates.template_id, documents.document_description FROM documents JOIN templates ON documents.template_id = templates.template_id WHERE documents.document_name = 'Robbin CV'
SELECT documents.document_id, templates.template_id, documents.document_description FROM documents INNER JOIN templates ON documents.template_id = templates.template_id WHERE documents.document_name = 'Robbin CV'
SELECT documents.document_id, templates.template_id, documents.document_description FROM documents JOIN templates ON documents.template_id = templates.template_id WHERE documents.document_name = 'Robbin CV'
SELECT documents.document_id, templates.template_id, documents.document_description FROM documents JOIN templates ON documents.template_id = templates.template_id WHERE documents.document_name = 'Robbin CV'
SELECT documents.document_id, templates.template_id, documents.document_description FROM documents INNER JOIN templates ON documents.template_id = templates.template_id WHERE documents.document_name = 'Robbin CV'
SELECT documents.document_id, templates.template_id, documents.document_description FROM documents JOIN templates ON documents.template_id = templates.template_id WHERE documents.document_name = 'Robbin CV'","SELECT documents.document_id, templates.template_id, documents.document_description FROM documents JOIN templates ON documents.template_id = templates.template_id WHERE documents.document_name = 'Robbin CV'"
89,794,Find the number of cities in each district whose population is greater than the average population of cities?,world_1,extra,"SELECT count(*) ,  District FROM city WHERE Population  >  (SELECT avg(Population) FROM city) GROUP BY District",7,"SELECT district, COUNT(id) as num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(id) as num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(id) as num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(id) as num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(id) as num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(id) as num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(id) as num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district","SELECT district, COUNT(id) as num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district"
90,974,How many dogs have an age below the average?,dog_kennels,hard,SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs ),7,"SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)",SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
91,285,Find the name of the shops that do not hire any employee.,employee_hire_evaluation,hard,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),7,"SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name FROM shop LEFT JOIN hiring ON shop.shop_id = hiring.shop_id WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name FROM shop LEFT JOIN hiring ON shop.shop_id = hiring.shop_id WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL",SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
92,67,Find the type and weight of the youngest pet.,pets_1,medium,"SELECT pettype ,  weight FROM pets ORDER BY pet_age LIMIT 1",7,"SELECT pets.pettype, pets.weight FROM pets INNER JOIN (SELECT has_pet.stuid, MIN(student.age) as min_age FROM has_pet INNER JOIN student ON has_pet.stuid = student.stuid GROUP BY has_pet.stuid) AS youngest_pet ON pets.stuid = youngest_pet.stuid WHERE pets.pet_age = youngest_pet.min_age
SELECT pets.pettype, pets.weight FROM pets INNER JOIN (SELECT has_pet.stuid, MIN(student.age) as min_age FROM has_pet INNER JOIN student ON has_pet.stuid = student.stuid GROUP BY has_pet.stuid) AS youngest_pet ON pets.stuid = youngest_pet.stuid WHERE pets.pet_age = youngest_pet.min_age
SELECT pets.pettype, pets.weight FROM pets INNER JOIN (     SELECT has_pet.stuid, MIN(pets.pet_age) as youngest_age     FROM has_pet     INNER JOIN pets ON has_pet.petid = pets.petid     GROUP BY has_pet.stuid ) as youngest_pets ON pets.petid = youngest_pets.petid WHERE pets.pet_age = youngest_pets.youngest_age
SELECT pets.pettype, pets.weight FROM pets INNER JOIN (     SELECT has_pet.stuid, MIN(pets.pet_age) as youngest_age     FROM has_pet     INNER JOIN pets ON has_pet.petid = pets.petid     GROUP BY has_pet.stuid ) as youngest_pets ON pets.petid = youngest_pets.petid WHERE pets.pet_age = youngest_pets.youngest_age
SELECT pets.pettype, pets.weight FROM pets INNER JOIN (SELECT has_pet.stuid, MIN(student.age) as min_age FROM has_pet INNER JOIN student ON has_pet.stuid = student.stuid GROUP BY has_pet.stuid) AS youngest_pet ON pets.stuid = youngest_pet.stuid WHERE pets.pet_age = youngest_pet.min_age
SELECT pets.pettype, pets.weight FROM pets INNER JOIN (     SELECT has_pet.stuid, MIN(pets.pet_age) as youngest_age     FROM has_pet     INNER JOIN pets ON has_pet.petid = pets.petid     GROUP BY has_pet.stuid ) as youngest_pets ON pets.petid = youngest_pets.petid AND pets.pet_age = youngest_pets.youngest_age
SELECT pets.pettype, pets.weight FROM pets INNER JOIN (SELECT has_pet.stuid, MIN(student.age) as min_age FROM has_pet INNER JOIN student ON has_pet.stuid = student.stuid GROUP BY has_pet.stuid) AS youngest_pet ON pets.stuid = youngest_pet.stuid WHERE pets.pet_age = youngest_pet.min_age","SELECT pets.pettype, pets.weight FROM pets INNER JOIN (SELECT has_pet.stuid, MIN(student.age) as min_age FROM has_pet INNER JOIN student ON has_pet.stuid = student.stuid GROUP BY has_pet.stuid) AS youngest_pet ON pets.stuid = youngest_pet.stuid WHERE pets.pet_age = youngest_pet.min_age"
93,510,How many courses are there?,student_transcripts_tracking,easy,SELECT count(*) FROM Courses,7,"SELECT COUNT(*) FROM courses
SELECT COUNT(*) FROM courses
SELECT COUNT(*) FROM courses
SELECT COUNT(*) FROM courses
SELECT COUNT(*) FROM courses
SELECT COUNT(*) FROM courses
SELECT COUNT(*) FROM courses",SELECT COUNT(*) FROM courses
94,379,Show the document id with paragraph text 'Brazil' and 'Ireland'.,cre_Doc_Template_Mgt,hard,SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Brazil' INTERSECT SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Ireland',7,"SELECT documents.document_id  FROM documents  INNER JOIN paragraphs ON documents.document_id = paragraphs.document_id  WHERE paragraphs.paragraph_text LIKE '%Brazil%' OR paragraphs.paragraph_text LIKE '%Ireland%'
SELECT documents.document_id  FROM documents  INNER JOIN paragraphs ON documents.document_id = paragraphs.document_id  WHERE paragraphs.paragraph_text LIKE '%Brazil%' OR paragraphs.paragraph_text LIKE '%Ireland%'
SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  WHERE paragraphs.paragraph_text LIKE '%Brazil%' OR paragraphs.paragraph_text LIKE '%Ireland%'
SELECT documents.document_id  FROM documents  INNER JOIN paragraphs ON documents.document_id = paragraphs.document_id  WHERE paragraphs.paragraph_text LIKE '%Brazil%' OR paragraphs.paragraph_text LIKE '%Ireland%'
SELECT documents.document_id  FROM documents  INNER JOIN paragraphs ON documents.document_id = paragraphs.document_id  WHERE paragraphs.paragraph_text LIKE '%Brazil%' OR paragraphs.paragraph_text LIKE '%Ireland%'
SELECT documents.document_id  FROM documents  INNER JOIN paragraphs ON documents.document_id = paragraphs.document_id  WHERE paragraphs.paragraph_text LIKE '%Brazil%' OR paragraphs.paragraph_text LIKE '%Ireland%'
SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  WHERE paragraphs.paragraph_text LIKE '%Brazil%' OR paragraphs.paragraph_text LIKE '%Ireland%'",SELECT documents.document_id  FROM documents  INNER JOIN paragraphs ON documents.document_id = paragraphs.document_id  WHERE paragraphs.paragraph_text LIKE '%Brazil%' OR paragraphs.paragraph_text LIKE '%Ireland%'
95,694,What are the contestant numbers and names of the contestants who had at least two votes?,voter_1,medium,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2",7,"SELECT contestants.contestant_number, contestants.contestant_name  FROM contestants  JOIN votes ON contestants.contestant_number = votes.contestant_number  GROUP BY votes.contestant_number  HAVING COUNT(votes.vote_id) >= 2
SELECT contestants.contestant_number, contestants.contestant_name  FROM contestants  JOIN votes ON contestants.contestant_number = votes.contestant_number  GROUP BY votes.contestant_number  HAVING COUNT(votes.vote_id) >= 2
SELECT contestants.contestant_number, contestants.contestant_name  FROM contestants  JOIN votes ON contestants.contestant_number = votes.contestant_number  GROUP BY votes.contestant_number  HAVING COUNT(votes.vote_id) >= 2
SELECT contestants.contestant_number, contestants.contestant_name  FROM contestants  JOIN votes ON contestants.contestant_number = votes.contestant_number  GROUP BY votes.contestant_number  HAVING COUNT(votes.vote_id) >= 2
SELECT contestants.contestant_number, contestants.contestant_name  FROM contestants  INNER JOIN votes ON contestants.contestant_number = votes.contestant_number  GROUP BY votes.contestant_number  HAVING COUNT(votes.vote_id) >= 2
SELECT contestants.contestant_number, contestants.contestant_name  FROM contestants  JOIN votes ON contestants.contestant_number = votes.contestant_number  GROUP BY votes.contestant_number  HAVING COUNT(votes.vote_id) >= 2
SELECT contestants.contestant_number, contestants.contestant_name  FROM contestants  JOIN votes ON contestants.contestant_number = votes.contestant_number  GROUP BY votes.contestant_number  HAVING COUNT(votes.vote_id) >= 2","SELECT contestants.contestant_number, contestants.contestant_name  FROM contestants  JOIN votes ON contestants.contestant_number = votes.contestant_number  GROUP BY votes.contestant_number  HAVING COUNT(votes.vote_id) >= 2"
96,977,Show me the cost of the most recently performed treatment.,dog_kennels,medium,SELECT cost_of_treatment FROM Treatments ORDER BY date_of_treatment DESC LIMIT 1,7,"SELECT MAX(treatments.cost_of_treatment) AS most_recent_treatment_cost FROM treatments JOIN (SELECT dogs.dog_id, MAX(treatments.date_of_treatment) AS most_recent_treatment_date       FROM treatments       JOIN dogs ON treatments.dog_id = dogs.dog_id       GROUP BY dogs.dog_id) AS recent_treatments ON treatments.dog_id = recent_treatments.dog_id AND treatments.date_of_treatment = recent_treatments.most_recent_treatment_
SELECT MAX(treatments.cost_of_treatment) AS max_cost FROM treatments
SELECT MAX(treatments.cost_of_treatment) AS most_recent_treatment_cost FROM treatments JOIN (SELECT dogs.dog_id, MAX(treatments.date_of_treatment) AS most_recent_treatment_date       FROM dogs       JOIN treatments ON dogs.dog_id = treatments.dog_id       GROUP BY dogs.dog_id) AS recent_treatments ON treatments.dog_id = recent_treatments.dog_id AND treatments.date_of_treatment = recent_treatments.most_recent_treatment_
SELECT MAX(treatments.cost_of_treatment) AS most_recent_treatment_cost FROM treatments JOIN (SELECT dogs.dog_id, MAX(treatments.date_of_treatment) AS most_recent_treatment_date       FROM treatments       JOIN dogs ON treatments.dog_id = dogs.dog_id       GROUP BY dogs.dog_id) AS recent_treatments ON treatments.dog_id = recent_treatments.dog_id AND treatments.date_of_treatment = recent_treatments.most_recent_treatment_
SELECT MAX(treatments.cost_of_treatment) AS max_cost FROM treatments
SELECT MAX(treatments.cost_of_treatment) AS most_recent_treatment_cost FROM treatments JOIN (SELECT dogs.dog_id, MAX(treatments.date_of_treatment) AS most_recent_treatment_date       FROM dogs       JOIN treatments ON dogs.dog_id = treatments.dog_id       GROUP BY dogs.dog_id) AS recent_treatments ON treatments.dog_id = recent_treatments.dog_id AND treatments.date_of_treatment = recent_treatments.most_recent_treatment_
SELECT MAX(treatments.cost_of_treatment) AS most_recent_treatment_cost FROM treatments JOIN (SELECT dogs.dog_id, MAX(treatments.date_of_treatment) AS most_recent_treatment_date       FROM treatments       JOIN dogs ON treatments.dog_id = dogs.dog_id       GROUP BY dogs.dog_id) AS recent_treatments ON treatments.dog_id = recent_treatments.dog_id AND treatments.date_of_treatment = recent_treatments.most_recent_treatment_","SELECT MAX(treatments.cost_of_treatment) AS most_recent_treatment_cost FROM treatments JOIN (SELECT dogs.dog_id, MAX(treatments.date_of_treatment) AS most_recent_treatment_date       FROM treatments       JOIN dogs ON treatments.dog_id = dogs.dog_id       GROUP BY dogs.dog_id) AS recent_treatments ON treatments.dog_id = recent_treatments.dog_id AND treatments.date_of_treatment = recent_treatments.most_recent_treatment_"
97,821,Return the codes of countries for which Spanish is the predominantly spoken language.,world_1,medium,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",7,"SELECT country.code FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'Spanish' AND countrylanguage.percentage >= 50
SELECT country.code  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language = 'Spanish' AND countrylanguage.percentage >= 50
SELECT country.code FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'Spanish' AND countrylanguage.percentage >= 50
SELECT country.code  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language = 'Spanish' AND countrylanguage.percentage > 50
SELECT country.code FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'Spanish' AND countrylanguage.percentage >= 50
SELECT country.code  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language = 'Spanish' AND countrylanguage.percentage > 50
SELECT country.code FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'Spanish' AND countrylanguage.percentage >= 50",SELECT country.code FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'Spanish' AND countrylanguage.percentage >= 50
98,29,What are the names of the stadiums without any concerts?,concert_singer,hard,SELECT name FROM stadium WHERE stadium_id NOT IN (SELECT stadium_id FROM concert),7,"SELECT stadium.name  FROM stadium  LEFT JOIN concert ON stadium.stadium_id = concert.stadium_id  WHERE concert.stadium_id IS NULL
SELECT stadium.name  FROM stadium  LEFT JOIN concert ON stadium.stadium_id = concert.stadium_id  WHERE concert.stadium_id IS NULL
SELECT stadium.name  FROM stadium  LEFT JOIN concert ON stadium.stadium_id = concert.stadium_id  WHERE concert.stadium_id IS NULL
SELECT stadium.name  FROM stadium  LEFT JOIN concert ON stadium.stadium_id = concert.stadium_id  WHERE concert.stadium_id IS NULL
SELECT stadium.name  FROM stadium  LEFT JOIN concert ON stadium.stadium_id = concert.stadium_id  WHERE concert.stadium_id IS NULL
SELECT stadium.name  FROM stadium  LEFT JOIN concert ON stadium.stadium_id = concert.stadium_id  WHERE concert.stadium_id IS NULL
SELECT stadium.name  FROM stadium  LEFT JOIN concert ON stadium.stadium_id = concert.stadium_id  WHERE concert.stadium_id IS NULL",SELECT stadium.name  FROM stadium  LEFT JOIN concert ON stadium.stadium_id = concert.stadium_id  WHERE concert.stadium_id IS NULL
99,818,What is the total number of countries where Spanish is spoken by the largest percentage of people?,world_1,extra,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",7,"SELECT COUNT(*)  FROM (     SELECT c.name      FROM country c      JOIN countrylanguage cl ON c.code = cl.countrycode      WHERE cl.language = 'Spanish' AND cl.percentage = (         SELECT MAX(percentage)          FROM countrylanguage          WHERE language = 'Spanish'     ) )
SELECT COUNT(*) FROM (SELECT c.name FROM country c JOIN countrylanguage cl ON c.code = cl.countrycode WHERE cl.language = 'Spanish' AND cl.percentage = (SELECT MAX(percentage) FROM countrylanguage WHERE language = 'Spanish') GROUP BY c.name)
SELECT COUNT(*) FROM (     SELECT c.name AS country_name, cl.language, cl.percentage     FROM country AS c     JOIN countrylanguage AS cl ON c.code = cl.countrycode     WHERE cl.language = 'Spanish' AND cl.percentage = (         SELECT MAX(percentage) FROM countrylanguage WHERE language = 'Spanish'     ) )
SELECT COUNT(*) FROM (SELECT c.name FROM country AS c JOIN countrylanguage AS cl ON c.code = cl.countrycode WHERE cl.language = 'Spanish' AND cl.percentage = (SELECT MAX(percentage) FROM countrylanguage WHERE language = 'Spanish') GROUP BY c.name)
SELECT COUNT(*) FROM (     SELECT c.name AS country_name, cl.language, cl.percentage     FROM country AS c     JOIN countrylanguage AS cl ON c.code = cl.countrycode     WHERE cl.language = 'Spanish' AND cl.percentage = (         SELECT MAX(percentage) FROM countrylanguage WHERE language = 'Spanish'     ) )
SELECT COUNT(*) FROM (     SELECT c.name AS country_name, cl.language, cl.percentage     FROM country AS c     JOIN countrylanguage AS cl ON c.code = cl.countrycode     WHERE cl.language = 'Spanish' AND cl.percentage = (         SELECT MAX(percentage) FROM countrylanguage WHERE language = 'Spanish'     ) )
SELECT COUNT(*) FROM (SELECT c.name FROM country c JOIN countrylanguage cl ON c.code = cl.countrycode WHERE cl.language = 'Spanish' AND cl.percentage = (SELECT MAX(percentage) FROM countrylanguage WHERE language = 'Spanish') GROUP BY c.name)","SELECT COUNT(*) FROM (     SELECT c.name AS country_name, cl.language, cl.percentage     FROM country AS c     JOIN countrylanguage AS cl ON c.code = cl.countrycode     WHERE cl.language = 'Spanish' AND cl.percentage = (         SELECT MAX(percentage) FROM countrylanguage WHERE language = 'Spanish'     ) )"
